t,x,y,z
1174.627856,-0.018,-0.47,0.704
1174.677904,0.008,-0.556,0.608
1174.727952,0.04,-0.56,0.6
1174.778,0.068,-0.712,0.676
1174.827856,0.008,-0.798,0.624
1174.877904,-0.12,-0.91,0.614
1174.927952,-0.206,-0.864,0.62
1174.978,-0.336,-0.912,0.488
1175.027856,-0.352,-0.908,0.494
1175.077904,-0.424,-0.8,0.486
1175.127952,-0.412,-0.784,0.564
1175.178,-0.422,-0.766,0.546
1175.227856,-0.328,-0.812,0.552
1175.277904,-0.392,-0.782,0.596
1175.327952,-0.326,-0.78,0.556
1175.378,-0.272,-0.744,0.53
1175.428856,-0.264,-0.47,0.486
1175.478904,-0.27,-0.406,0.482
1175.528952,-0.35,-0.688,0.578
1175.579,-0.286,-0.752,0.52
1175.628856,-0.252,-0.876,0.472
1175.678904,-0.192,-0.88,0.684
1175.728952,-0.112,-0.792,0.68
1175.779,-0.166,-0.824,0.722
1175.828856,-0.064,-0.806,0.704
1175.878904,0.082,-0.774,0.716
1175.928952,0.08,-0.694,0.656
1175.979,0.098,-0.816,0.68
1176.028856,0.056,-0.798,0.692
1176.078904,-0.188,-0.864,0.56
1176.128952,-0.176,-0.696,0.616
1176.179,-0.24,-0.766,0.688
1176.228856,-0.238,-0.69,0.532
1176.278904,-0.156,-0.974,0.496
1176.328952,-0.114,-0.8,0.504
1176.379,-0.034,-1.182,0.646
1176.429856,0.032,-1.086,0.722
1176.479904,-0.11,-1.052,0.472
1176.529952,-0.088,-1.042,0.4
1176.58,0.042,-1.09,0.294
1176.629856,0.072,-1.022,0.252
1176.679904,0.126,-0.99,0.184
1176.729952,0.196,-1.032,0.208
1176.78,0.282,-0.96,0.112
1176.829856,0.33,-0.964,0.192
1176.879904,0.4,-1.054,0.062
1176.929952,0.37,-0.938,0.134
1176.98,0.386,-0.854,0.096
1177.029856,0.424,-0.728,0.094
1177.079904,0.44,-0.784,0.11
1177.129952,0.482,-0.606,0.124
1177.18,0.484,-0.412,0.114
1177.229856,0.536,-0.446,0.124
1177.279904,0.664,-0.508,0.118
1177.329952,0.706,-0.43,0.126
1177.38,0.864,-0.578,0.16
1177.429856,0.922,-0.528,0.198
1177.479904,0.858,-0.496,0.178
1177.529952,0.856,-0.498,0.292
1177.58,0.784,-0.51,0.286
1177.630856,0.738,-0.426,0.294
1177.680904,0.8,-0.416,0.246
1177.730952,0.89,-0.13,0.23
1177.781,0.954,-0.226,0.16
1177.830856,1.042,-0.432,0.124
1177.880904,0.996,-0.318,0.088
1177.930952,0.656,-0.354,0.094
1177.981,0.758,-0.392,0.092
1178.030856,0.912,-0.518,0.088
1178.080904,0.91,-0.518,0.11
1178.130952,0.824,-0.408,0.046
1178.181,0.84,-0.364,0.07
1178.230856,0.92,-0.456,0.046
1178.280904,0.886,-0.476,0.028
1178.330952,1.166,-0.638,0.054
1178.381,0.874,-0.464,0.216
1178.430856,0.658,-0.406,0.312
1178.480904,0.544,-0.096,0.104
1178.530952,0.88,-0.126,0.008
1178.581,1.012,-0.412,-0.002
1178.631856,0.872,-0.558,0.11
1178.681904,0.788,-0.45,0.278
1178.731952,0.944,-0.386,0.21
1178.782,0.916,-0.342,0.136
1178.831856,0.836,-0.384,0.134
1178.881904,0.848,-0.364,0.184
1178.931952,0.898,-0.358,0.206
1178.982,0.89,-0.378,0.176
1179.031856,0.858,-0.37,0.15
1179.081904,0.842,-0.402,0.168
1179.131952,0.84,-0.396,0.134
1179.182,0.89,-0.376,0.13
1179.231856,0.89,-0.338,0.126
1179.281904,0.882,-0.32,0.11
1179.331952,0.88,-0.338,0.102
1179.382,0.868,-0.352,0.102
1179.431856,0.866,-0.346,0.118
1179.481904,0.878,-0.346,0.12
1179.531952,0.914,-0.326,0.12
1179.582,0.9,-0.326,0.142
1179.632856,0.906,-0.342,0.126
1179.682904,0.928,-0.322,0.142
1179.732952,0.858,-0.318,0.168
1179.783,0.872,-0.292,0.134
1179.832856,0.852,-0.332,0.112
1179.882904,0.866,-0.344,0.086
1179.932952,0.888,-0.358,0.094
1179.983,0.872,-0.334,0.112
1180.032856,0.85,-0.326,0.128
1180.082904,0.862,-0.322,0.134
1180.132952,0.868,-0.352,0.152
1180.183,0.866,-0.352,0.152
1180.232856,0.884,-0.344,0.158
1180.282904,0.89,-0.352,0.14
1180.332952,0.888,-0.36,0.152
1180.383,0.878,-0.364,0.128
1180.432856,0.864,-0.376,0.124
1180.482904,0.86,-0.374,0.13
1180.532952,0.868,-0.39,0.12
1180.583,0.88,-0.37,0.126
1180.633856,0.88,-0.358,0.156
1180.683904,0.866,-0.336,0.112
1180.733952,0.884,-0.358,0.134
1180.784,0.872,-0.344,0.126
1180.833856,0.89,-0.352,0.118
1180.883904,0.872,-0.356,0.126
1180.933952,0.872,-0.37,0.128
1180.984,0.872,-0.368,0.102
1181.033856,0.858,-0.342,0.11
1181.083904,0.864,-0.352,0.11
1181.133952,0.874,-0.36,0.112
1181.184,0.868,-0.344,0.108
1181.233856,0.88,-0.35,0.124
1181.283904,0.872,-0.34,0.132
1181.333952,0.872,-0.348,0.12
1181.384,0.872,-0.352,0.126
1181.433856,0.872,-0.374,0.12
1181.483904,0.88,-0.38,0.108
1181.533952,0.864,-0.368,0.14
1181.584,0.866,-0.376,0.118
1181.634856,0.878,-0.36,0.126
1181.684904,0.872,-0.368,0.128
1181.734952,0.88,-0.354,0.114
1181.785,0.872,-0.36,0.118
1181.834856,0.884,-0.334,0.104
1181.884904,0.866,-0.326,0.102
1181.934952,0.904,-0.336,0.114
1181.985,0.866,-0.316,0.104
1182.034856,0.886,-0.31,0.118
1182.084904,0.868,-0.312,0.102
1182.134952,0.884,-0.328,0.102
1182.185,0.868,-0.334,0.092
1182.234856,0.884,-0.344,0.102
1182.284904,0.88,-0.352,0.12
1182.334952,0.868,-0.368,0.124
1182.385,0.88,-0.37,0.14
1182.434856,0.882,-0.384,0.14
1182.484904,0.864,-0.354,0.126
1182.534952,0.864,-0.376,0.142
1182.585,0.858,-0.368,0.13
1182.634856,0.852,-0.39,0.142
1182.684904,0.848,-0.38,0.142
1182.734952,0.842,-0.366,0.12
1182.785,0.864,-0.382,0.144
1182.835856,0.872,-0.384,0.162
1182.885904,0.866,-0.384,0.174
1182.935952,0.852,-0.374,0.156
1182.986,0.858,-0.364,0.15
1183.035856,0.864,-0.364,0.136
1183.085904,0.866,-0.37,0.136
1183.135952,0.858,-0.352,0.132
1183.186,0.872,-0.36,0.14
1183.235856,0.866,-0.36,0.142
1183.285904,0.878,-0.368,0.142
1183.335952,0.886,-0.364,0.132
1183.386,0.864,-0.344,0.116
1183.435856,0.868,-0.344,0.124
1183.485904,0.882,-0.35,0.114
1183.535952,0.882,-0.344,0.124
1183.586,0.872,-0.348,0.124
1183.635856,0.872,-0.342,0.126
1183.685904,0.888,-0.358,0.124
1183.735952,0.876,-0.352,0.112
1183.786,0.88,-0.352,0.112
1183.836856,0.88,-0.342,0.12
1183.886904,0.884,-0.338,0.13
1183.936952,0.88,-0.336,0.158
1183.987,0.88,-0.322,0.15
1184.036856,0.884,-0.312,0.184
1184.086904,0.88,-0.322,0.142
1184.136952,0.874,-0.312,0.128
1184.187,0.868,-0.312,0.098
1184.236856,0.856,-0.31,0.096
1184.286904,0.852,-0.332,0.096
1184.336952,0.842,-0.37,0.086
1184.387,0.864,-0.37,0.07
1184.436856,0.872,-0.366,0.056
1184.486904,0.85,-0.38,0.038
1184.536952,0.898,-0.396,0.038
1184.587,0.914,-0.39,0.03
1184.636856,0.89,-0.368,0.02
1184.686904,0.89,-0.392,0.03
1184.736952,0.882,-0.386,0.034
1184.787,0.894,-0.376,0.052
1184.837856,0.894,-0.36,0.048
1184.887904,0.964,-0.336,0.044
1184.937952,0.968,-0.352,0.054
1184.988,0.89,-0.316,0.054
1185.037856,0.858,-0.344,0.056
1185.087904,0.938,-0.264,0.064
1185.137952,0.858,-0.214,0.066
1185.188,0.962,-0.208,0.112
1185.237856,0.926,-0.152,0.178
1185.287904,0.77,-0.238,0.124
1185.337952,0.814,-0.304,0.252
1185.388,0.914,-0.352,0.264
1185.687904,0.536,-0.19,0.008
1185.737952,0.578,-0.222,-0.084
1185.788,0.624,-0.13,-0.082
1185.838856,0.766,-0.178,-0.1
1185.888904,0.794,-0.19,-0.056
1185.938952,1.086,-0.29,-0.08
1185.989,0.914,-0.232,-0.058
1186.038856,1.264,-0.194,-0.13
1186.088904,1.12,-0.19,-0.114
1186.138952,1.032,-0.248,-0.116
1186.189,1.012,-0.238,-0.12
1186.238856,1.0,-0.206,-0.072
1186.288904,0.974,-0.254,-0.084
1186.338952,1.016,-0.24,-0.114
1186.389,0.992,-0.23,-0.116
1186.438856,1.022,-0.198,-0.082
1186.488904,1.044,-0.178,-0.114
1186.538952,1.028,-0.178,-0.088
1186.589,0.938,-0.194,-0.09
1186.638856,0.898,-0.166,-0.04
1186.688904,0.894,-0.19,-0.018
1186.738952,0.946,-0.184,-0.08
1186.789,0.938,-0.204,-0.098
1186.839856,0.884,-0.13,-0.052
1186.889904,0.776,-0.12,-0.058
1186.939952,0.744,-0.11,-0.03
1186.99,0.714,-0.108,-0.068
1187.039856,0.754,-0.156,-0.05
1187.089904,0.814,-0.152,-0.098
1187.139952,0.968,-0.198,-0.032
1187.19,1.13,-0.178,-0.08
1187.239856,1.14,-0.16,-0.064
1187.289904,1.186,-0.176,-0.064
1187.339952,1.154,-0.15,-0.072
1187.39,1.072,-0.152,-0.034
1187.439856,0.984,-0.126,-0.024
1187.489904,0.874,-0.118,0.012
1187.539952,0.786,-0.118,0.004
1187.59,0.784,-0.1,-0.026
1187.639856,0.836,-0.158,-0.02
1187.689904,0.818,-0.11,-0.064
1187.739952,0.848,-0.112,-0.014
1187.79,0.962,-0.16,-0.072
1187.839856,0.936,-0.152,-0.05
1187.889904,0.974,-0.13,-0.062
1187.939952,1.028,-0.13,-0.036
1187.99,1.032,-0.182,-0.03
1188.040856,1.002,-0.168,-0.014
1188.140952,0.912,-0.14,-0.004
1188.191,0.846,-0.146,-0.02
1188.240856,0.912,-0.116,-0.048
1188.290904,0.894,-0.128,-0.08
1188.340952,0.862,-0.11,-0.032
1188.391,0.904,-0.118,-0.026
1188.440856,0.912,-0.142,-0.03
1188.490904,0.948,-0.142,-0.04
1188.540952,0.944,-0.136,-0.05
1188.591,0.922,-0.158,-0.024
1188.640856,0.942,-0.126,-0.024
1188.690904,0.932,-0.108,-0.016
1188.740952,1.064,-0.126,-0.08
1188.791,1.056,-0.12,-0.014
1188.840856,1.192,-0.11,-0.056
1188.890904,1.214,-0.094,-0.052
1188.940952,1.088,-0.172,-0.048
1188.991,1.092,-0.194,-0.01
1189.041856,1.04,-0.13,-0.002
1189.091904,1.008,-0.134,0.016
1189.141952,0.936,-0.124,0.024
1189.192,0.792,-0.144,0.104
1189.241856,0.944,-0.174,0.028
1189.291904,0.882,-0.006,-0.048
1189.341952,0.912,-0.176,-0.02
1189.392,0.882,-0.262,0.072
1189.441856,0.83,-0.222,0.048
1189.491904,0.858,-0.224,0.048
1189.541952,0.848,-0.248,0.022
1189.592,0.866,-0.224,0.04
1189.641856,0.708,-0.152,0.038
1189.691904,0.738,-0.142,0.206
1189.741952,0.656,-0.168,0.054
1189.792,0.82,-0.278,0.118
1189.841856,0.852,-0.272,0.112
1189.891904,0.834,-0.288,0.134
1189.941952,0.932,-0.32,0.208
1189.992,0.878,-0.188,0.158
1190.042856,0.906,-0.23,0.158
1190.092904,0.848,-0.264,0.156
1190.142952,0.898,-0.312,0.156
1190.193,0.85,-0.318,0.176
1190.242856,0.91,-0.352,0.156
1190.292904,0.898,-0.344,0.188
1190.342952,0.912,-0.356,0.156
1190.393,0.872,-0.304,0.176
1190.442856,0.9,-0.314,0.166
1190.492904,0.85,-0.304,0.134
1190.542952,0.858,-0.306,0.14
1190.593,0.858,-0.31,0.12
1190.642856,0.872,-0.312,0.152
1190.692904,0.848,-0.296,0.126
1190.742952,0.864,-0.318,0.152
1190.793,0.9,-0.354,0.16
1190.842856,0.912,-0.334,0.142
1190.892904,0.922,-0.326,0.162
1190.942952,0.912,-0.306,0.16
1190.993,0.898,-0.308,0.168
1191.043856,0.89,-0.306,0.16
1191.093904,0.888,-0.294,0.152
1191.143952,0.882,-0.306,0.152
1191.194,0.866,-0.304,0.146
1191.243856,0.88,-0.322,0.142
1191.293904,0.848,-0.296,0.136
1191.343952,0.876,-0.352,0.158
1191.394,0.888,-0.334,0.158
1191.443856,0.898,-0.358,0.174
1191.493904,0.894,-0.336,0.172
1191.543952,0.9,-0.326,0.156
1191.594,0.898,-0.31,0.156
1191.643856,0.9,-0.326,0.152
1191.693904,0.89,-0.304,0.158
1191.743952,0.898,-0.312,0.158
1191.794,0.882,-0.318,0.132
1191.843856,0.878,-0.3,0.14
1191.893904,0.882,-0.302,0.152
1191.943952,0.884,-0.318,0.126
1191.994,0.896,-0.304,0.152
1192.044856,0.89,-0.304,0.152
1192.094904,0.896,-0.298,0.156
1192.144952,0.894,-0.304,0.156
1192.195,0.882,-0.326,0.158
1192.244856,0.892,-0.322,0.152
1192.294904,0.882,-0.31,0.156
1192.344952,0.882,-0.328,0.158
1192.395,0.88,-0.32,0.152
1192.444856,0.882,-0.332,0.144
1192.494904,0.888,-0.328,0.16
1192.544952,0.882,-0.312,0.152
1192.595,0.882,-0.322,0.162
1192.644856,0.884,-0.304,0.152
1192.694904,0.894,-0.334,0.166
1192.744952,0.894,-0.32,0.152
1192.795,0.88,-0.32,0.146
1192.844856,0.88,-0.318,0.15
1192.894904,0.878,-0.318,0.146
1192.944952,0.89,-0.322,0.15
1192.995,0.882,-0.32,0.134
1193.044856,0.898,-0.328,0.136
1193.094904,0.896,-0.322,0.142
1193.144952,0.88,-0.316,0.13
1193.195,0.898,-0.31,0.146
1193.245856,0.888,-0.312,0.14
1193.295904,0.892,-0.312,0.13
1193.345952,0.888,-0.318,0.156
1193.396,0.884,-0.318,0.142
1193.445856,0.898,-0.312,0.158
1193.495904,0.882,-0.306,0.136
1193.545952,0.882,-0.312,0.14
1193.596,0.878,-0.304,0.128
1193.645856,0.882,-0.312,0.142
1193.695904,0.89,-0.314,0.136
1193.745952,0.898,-0.318,0.134
1193.796,0.896,-0.312,0.146
1193.845856,0.89,-0.318,0.152
1193.895904,0.884,-0.322,0.142
1193.945952,0.89,-0.332,0.136
1193.996,0.884,-0.314,0.134
1194.045856,0.888,-0.326,0.128
1194.095904,0.872,-0.302,0.1
1194.145952,0.88,-0.332,0.104
1194.196,0.866,-0.312,0.096
1194.446856,0.872,-0.27,0.066
1194.496904,0.84,-0.224,0.07
1194.546952,0.712,-0.226,0.168
1194.597,0.698,-0.224,0.172
1194.646856,0.912,-0.28,0.158
1194.696904,0.9,-0.222,0.148
1194.746952,0.888,-0.178,0.096
1194.797,0.912,-0.184,0.092
1194.846856,0.888,-0.142,0.062
1194.896904,0.84,-0.098,0.048
1194.946952,0.856,0.008,0.034
1194.997,0.882,0.008,-0.014
1195.046856,0.852,-0.014,0.008
1195.096904,0.704,0.04,0.07
1195.197,0.816,-0.012,-0.024
1195.247856,0.898,0.004,-0.03
1195.297904,0.898,-0.022,0.006
1195.347952,0.948,0.016,0.102
1195.398,1.04,-0.03,0.006
1195.447856,0.974,0.064,0.044
1195.497904,0.984,0.014,0.046
1195.547952,1.042,-0.008,0.104
1195.598,1.258,-0.024,0.052
1195.647856,1.304,-0.206,0.156
1195.697904,1.31,-0.034,0.198
1195.747952,1.114,0.004,0.238
1195.798,1.056,-0.018,-0.16
1195.847856,0.948,-0.048,-0.064
1195.897904,1.034,0.09,0.06
1195.947952,0.93,0.16,0.05
1195.998,1.028,-0.05,-0.004
1196.047856,0.996,0.152,-0.04
1196.097904,0.968,0.018,0.006
1196.147952,0.878,-0.03,-0.082
1196.198,0.922,0.062,-0.144
1196.248856,0.896,0.034,-0.064
1196.298904,0.94,0.058,-0.036
1196.348952,0.916,0.02,-0.1
1196.399,0.926,0.128,-0.164
1196.448856,0.936,0.058,0.14
1196.498904,1.022,-0.03,-0.032
1196.548952,0.958,-0.018,-0.052
1196.599,0.912,-0.024,-0.08
1196.848856,0.92,-0.006,-0.078
1196.898904,0.91,0.016,-0.098
1196.948952,0.946,0.008,-0.032
1196.999,0.948,0.004,-0.026
1197.048856,0.926,-0.032,-0.012
1197.098904,0.904,0.03,-0.062
1197.148952,0.932,-0.006,-0.082
1197.199,0.93,0.056,-0.056
1198.700904,0.938,-0.028,-0.044
1198.750952,0.932,-0.03,-0.046
1198.801,0.928,-0.048,-0.064
1198.850856,0.934,-0.016,-0.078
1198.900904,0.914,-0.022,-0.074
1198.950952,0.928,-0.032,-0.072
1199.001,0.926,-0.046,-0.056
1199.050856,0.932,-0.008,-0.036
1199.100904,0.946,-0.024,-0.036
1199.150952,0.91,-0.044,-0.026
1199.201,0.962,-0.03,-0.09
1199.250856,0.864,0.032,-0.128
1199.300904,0.816,-0.146,-0.212
1199.350952,0.84,-0.022,-0.228
1199.401,0.882,0.08,-0.008
1199.450856,1.088,-0.024,-0.02
1199.500904,1.152,-0.042,0.27
1199.550952,1.108,0.222,-0.064
1199.601,1.04,-0.056,-0.02
1199.651856,1.344,0.522,0.584
1199.701904,1.24,0.344,0.088
1199.751952,1.15,-0.15,-0.672
1199.802,1.156,-0.014,-0.424
1199.851856,1.06,-0.022,-0.106
1199.901904,1.018,0.126,0.13
1199.951952,0.93,0.046,0.178
1200.002,1.032,-0.192,0.148
1200.051856,0.956,-0.056,0.192
1200.101904,0.968,-0.038,0.174
1200.151952,0.912,-0.056,0.192
1200.202,0.872,-0.158,0.146
1200.251856,0.848,-0.19,0.114
1200.301904,1.032,-0.184,0.056
1200.351952,1.028,-0.116,0.022
1200.402,0.964,-0.032,0.032
1200.451856,0.846,-0.05,0.06
1200.501904,0.762,-0.104,0.07
1200.551952,0.714,-0.12,0.048
1200.602,0.672,-0.126,0.056
1200.652856,0.672,-0.184,0.088
1200.702904,0.736,-0.222,0.076
1200.752952,0.704,-0.23,0.112
1200.803,0.784,-0.288,0.192
1200.852856,0.808,-0.28,0.23
1200.902904,0.922,-0.232,0.206
1200.952952,0.896,-0.254,0.262
1201.003,0.912,-0.254,0.288
1201.052856,0.952,-0.27,0.258
1201.102904,0.968,-0.272,0.254
1201.152952,0.922,-0.28,0.286
1201.203,0.9,-0.268,0.274
1201.252856,0.868,-0.248,0.27
1201.302904,0.846,-0.262,0.258
1201.352952,0.904,-0.304,0.22
1201.403,0.936,-0.31,0.206
1201.452856,0.896,-0.272,0.2
1201.502904,0.836,-0.24,0.214
1201.552952,0.974,-0.334,0.254
1201.603,0.872,-0.184,0.21
1201.653856,0.882,-0.27,0.166
1201.703904,0.874,-0.28,0.162
1201.753952,0.866,-0.306,0.114
1201.804,0.866,-0.308,0.136
1201.853856,0.884,-0.296,0.088
1201.903904,0.848,-0.312,0.096
1201.953952,0.888,-0.354,0.126
1202.004,0.88,-0.352,0.134
1202.053856,0.9,-0.352,0.184
1202.103904,0.928,-0.322,0.192
1202.153952,0.932,-0.304,0.208
1202.204,0.904,-0.302,0.168
1202.253856,0.91,-0.318,0.172
1202.303904,0.882,-0.304,0.158
1202.353952,0.862,-0.312,0.134
1202.404,0.866,-0.318,0.108
1202.453856,0.882,-0.312,0.112
1202.503904,0.884,-0.318,0.142
1202.553952,0.878,-0.344,0.158
1202.604,0.878,-0.326,0.166
1202.654856,0.896,-0.334,0.162
1202.704904,0.882,-0.324,0.176
1202.754952,0.896,-0.326,0.174
1202.805,0.884,-0.304,0.156
1202.854856,0.888,-0.316,0.124
1202.904904,0.868,-0.296,0.142
1202.954952,0.872,-0.306,0.14
1203.005,0.882,-0.3,0.12
1203.454856,0.896,-0.316,0.096
1203.504904,0.858,-0.286,0.086
1203.554952,0.862,-0.304,0.076
1203.605,0.856,-0.286,0.07
1203.654856,0.85,-0.294,0.048
1203.704904,0.872,-0.302,0.038
1203.754952,0.888,-0.326,0.03
1203.805,0.916,-0.326,0.04
1203.855856,0.898,-0.338,0.038
1203.905904,0.942,-0.328,0.03
1203.955952,0.946,-0.318,0.02
1204.006,0.964,-0.334,0.014
1204.055856,0.928,-0.318,0.024
1204.105904,0.936,-0.332,0.024
1204.155952,0.932,-0.312,0.02
1204.206,0.922,-0.294,-0.012
1204.255856,0.896,-0.318,-0.008
1204.305904,0.866,-0.312,-0.018
1204.355952,0.858,-0.312,-0.03
1204.406,0.832,-0.316,-0.004
1204.455856,0.866,-0.36,0.012
1204.505904,0.912,-0.32,-0.042
1204.555952,0.954,-0.344,-0.036
1204.606,0.862,-0.3,-0.04
1204.655856,0.804,-0.286,-0.036
1204.705904,0.872,-0.16,0.078
1204.755952,0.858,-0.194,0.062
1204.806,0.91,-0.254,0.076
1204.856856,0.976,-0.176,0.124
1204.906904,1.032,-0.184,0.166
1204.956952,1.218,-0.094,0.7
1205.007,0.882,-0.364,0.188
1205.056856,0.706,-0.408,0.038
1205.106904,0.72,-0.194,-0.076
1205.156952,0.784,-0.15,0.07
1205.207,0.842,-0.126,0.096
1205.256856,0.848,-0.066,0.11
1205.306904,0.808,-0.184,0.12
1205.356952,0.798,-0.342,0.094
1205.407,0.77,-0.318,0.094
1205.456856,0.824,-0.358,0.056
1205.506904,0.772,-0.334,-0.02
1205.556952,0.872,-0.304,-0.024
1205.607,0.81,-0.368,0.014
1205.656856,0.952,-0.45,0.014
1205.706904,0.906,-0.432,0.028
1205.756952,0.964,-0.408,0.06
1205.807,1.054,-0.496,0.126
1205.857856,0.912,-0.466,0.142
1205.907904,0.912,-0.45,0.166
1205.957952,1.186,-0.808,0.494
1206.008,0.736,-0.348,0.654
1206.057856,0.676,-0.86,0.578
1206.107904,0.884,-0.492,0.432
1206.157952,0.642,-0.558,0.432
1206.208,0.676,-0.59,0.482
1206.257856,0.66,-0.622,0.61
1206.307904,0.66,-0.632,0.862
1206.357952,0.576,-0.508,0.756
1206.408,0.464,-0.408,0.588
1206.457856,0.49,-0.39,0.956
1206.507904,0.4,-0.53,0.676
1206.557952,0.41,-0.53,0.744
1206.608,0.4,-0.284,0.638
1206.657856,0.392,-0.264,0.622
1206.707904,0.328,-0.488,0.776
1206.757952,0.382,-0.454,0.706
1206.808,0.612,-0.686,1.2
1207.058856,0.474,-0.48,0.758
1207.108904,0.418,-0.46,0.812
1207.158952,0.404,-0.392,0.798
1207.209,0.484,-0.424,0.766
1207.258856,0.48,-0.45,0.83
1207.308904,0.442,-0.504,0.824
1207.358952,0.42,-0.486,0.816
1207.409,0.436,-0.472,0.776
1207.458856,0.372,-0.56,0.732
1207.508904,0.36,-0.568,0.824
1207.558952,0.35,-0.56,0.828
1207.609,0.37,-0.588,0.824
1207.658856,0.362,-0.56,0.806
1207.708904,0.368,-0.534,0.764
1207.758952,0.378,-0.528,0.764
1207.809,0.372,-0.568,0.774
1207.859856,0.336,-0.606,0.788
1207.909904,0.28,-0.656,0.768
1207.959952,0.302,-0.6,0.782
1208.01,0.322,-0.592,0.782
1208.059856,0.312,-0.622,0.77
1208.109904,0.314,-0.598,0.738
1208.159952,0.32,-0.652,0.764
1208.21,0.218,-0.582,0.732
1208.259856,0.328,-0.594,0.732
1208.309904,0.336,-0.614,0.752
1208.359952,0.324,-0.624,0.784
1208.41,0.334,-0.62,0.742
1208.459856,0.33,-0.624,0.764
1208.509904,0.352,-0.608,0.754
1208.559952,0.37,-0.602,0.752
1208.61,0.314,-0.622,0.764
1208.659856,0.32,-0.604,0.754
1208.709904,0.32,-0.608,0.782
1208.759952,0.318,-0.606,0.76
1208.81,0.314,-0.622,0.776
1209.460856,0.424,-0.598,0.752
1209.510904,0.41,-0.526,0.774
1209.560952,0.384,-0.534,0.792
1209.611,0.368,-0.486,0.8
1209.660856,0.392,-0.578,0.866
1209.710904,0.356,-0.508,0.828
1209.760952,0.378,-0.526,0.798
1209.811,0.41,-0.422,0.798
1209.860856,0.416,-0.486,0.83
1209.910904,0.4,-0.568,0.85
1209.960952,0.386,-0.31,0.87
1210.011,0.362,-0.358,0.892
1210.061856,0.41,-0.294,0.88
1210.111904,0.408,-0.368,0.96
1210.161952,0.418,-0.184,0.974
1210.212,0.368,-0.418,0.99
1210.261856,0.298,-0.21,0.914
1210.311904,0.186,-0.216,0.912
1210.361952,0.244,-0.172,0.94
1210.412,0.128,-0.06,1.1
1210.461856,0.148,-0.194,1.278
1210.511904,0.1,0.078,1.148
1210.561952,-0.13,-0.264,1.12
1210.612,0.012,-0.246,0.99
1210.661856,-0.15,-0.014,1.032
1210.711904,-0.176,0.058,0.926
1210.761952,-0.19,0.02,0.966
1210.812,-0.092,0.05,1.022
1210.861856,-0.092,0.114,0.956
1210.911904,-0.028,-0.046,1.02
1210.961952,-0.016,-0.062,1.04
1211.012,0.024,0.09,1.134
1211.062856,0.036,-0.028,1.112
1211.112904,-0.016,0.106,1.008
1211.162952,-0.014,0.186,0.946
1211.213,0.114,-0.06,1.048
1211.262856,0.114,-0.142,1.136
1211.312904,0.048,-0.014,1.128
1211.362952,0.1,0.026,1.102
1211.413,0.066,-0.104,1.12
1211.462856,0.046,-0.056,1.086
1211.512904,0.1,-0.018,1.09
1211.562952,0.122,-0.08,1.118
1211.613,0.13,0.004,0.992
1211.662856,0.154,-0.028,1.032
1211.712904,0.132,-0.13,1.01
1211.762952,0.048,-0.146,1.058
1211.813,0.066,-0.176,1.116
1211.862856,0.052,-0.076,1.08
1211.912904,0.11,-0.06,1.072
1211.962952,0.128,-0.11,1.068
1212.013,0.08,-0.124,1.078
1212.063856,0.072,-0.124,1.062
1212.113904,0.106,-0.124,1.058
1212.163952,0.098,-0.102,1.062
1212.214,0.098,-0.13,1.062
1212.263856,0.09,-0.15,1.08
1212.313904,0.08,-0.12,1.054
1212.363952,0.08,-0.138,1.062
1212.414,0.068,-0.144,1.058
1212.463856,0.074,-0.108,1.038
1212.513904,0.098,-0.156,1.052
1212.563952,0.078,-0.158,1.062
1212.614,0.08,-0.168,1.056
1212.663856,0.096,-0.19,1.084
1212.713904,0.05,-0.104,1.032
1212.763952,0.082,-0.088,1.04
1212.814,0.082,-0.112,1.07
1212.863856,0.088,-0.124,1.062
1212.913904,0.088,-0.134,1.072
1212.963952,0.08,-0.094,1.048
1213.014,0.08,-0.134,1.072
1213.064856,0.074,-0.134,1.086
1213.114904,0.09,-0.096,1.022
1213.164952,0.09,-0.124,1.048
1213.215,0.088,-0.12,1.032
1213.264856,0.09,-0.12,1.048
1213.314904,0.084,-0.134,1.056
1213.364952,0.068,-0.142,1.048
1213.415,0.068,-0.108,1.068
1213.464856,0.08,-0.156,1.07
1213.514904,0.072,-0.124,1.068
1213.564952,0.08,-0.126,1.052
1213.615,0.078,-0.146,1.072
1213.664856,0.078,-0.12,1.052
1213.714904,0.082,-0.124,1.056
1213.764952,0.08,-0.146,1.074
1213.815,0.072,-0.14,1.054
1213.864856,0.09,-0.13,1.062
1213.914904,0.068,-0.136,1.06
1213.964952,0.08,-0.126,1.052
1214.015,0.08,-0.144,1.062
1214.064856,0.082,-0.142,1.06
1214.114904,0.08,-0.126,1.042
1214.164952,0.084,-0.156,1.062
1214.215,0.076,-0.124,1.06
1214.265856,0.078,-0.158,1.062
1214.315904,0.074,-0.136,1.036
1214.365952,0.062,-0.14,1.052
1214.416,0.074,-0.158,1.068
1214.465856,0.072,-0.142,1.062
1214.515904,0.072,-0.142,1.064
1214.565952,0.08,-0.16,1.068
1214.616,0.064,-0.114,1.048
1214.665856,0.08,-0.15,1.056
1214.715904,0.066,-0.158,1.074
1214.765952,0.086,-0.14,1.056
1214.816,0.068,-0.152,1.056
1214.865856,0.062,-0.146,1.07
1214.915904,0.088,-0.136,1.016
1214.965952,0.072,-0.15,1.066
