t,x,y,z
884.991856,0.754,-0.24,-0.496
885.041904,0.716,-0.14,-0.654
885.091952,0.822,-0.102,-0.518
885.142,0.846,0.016,-0.472
885.191856,1.022,0.056,-0.366
885.241904,1.022,0.016,-0.376
885.291952,0.942,0.072,-0.486
885.342,0.896,0.072,-0.526
885.391856,0.764,0.068,-0.496
885.441904,0.83,0.064,-0.476
885.491952,0.782,0.024,-0.502
885.542,0.808,0.052,-0.524
885.792856,1.152,0.04,-0.488
885.842904,1.31,-0.06,-0.502
885.892952,1.008,-0.07,-0.368
885.943,1.18,-0.22,-0.384
885.992856,0.886,-0.294,-0.48
886.042904,0.824,-0.464,-0.528
886.092952,0.968,-0.632,0.008
886.143,0.184,-0.058,1.266
886.192856,0.124,-0.888,0.362
886.242904,0.142,-0.78,0.32
886.292952,0.358,-0.532,0.1
886.343,0.686,-0.822,0.014
886.392856,0.578,-0.984,0.002
886.442904,0.946,-0.694,0.004
886.492952,1.042,-0.268,-0.088
886.543,0.952,-0.24,-0.312
886.592856,0.792,-0.384,-0.07
886.642904,1.154,-0.088,-0.14
886.692952,0.902,-0.19,-0.166
886.743,0.75,-0.38,-0.08
886.793856,0.668,-0.582,-0.216
886.843904,0.754,-0.552,-0.254
886.893952,0.736,-0.286,-0.306
886.944,-0.218,-0.984,-1.486
886.993856,0.862,0.286,-0.4
887.043904,0.744,-0.048,-0.354
887.093952,0.872,-0.014,-0.274
887.144,0.93,0.098,-0.402
887.193856,0.948,0.13,-0.38
887.243904,0.952,0.25,-0.396
887.293952,0.798,0.234,-0.334
887.344,0.996,0.282,-0.248
887.393856,0.838,0.386,-0.54
887.443904,0.636,0.538,-0.352
887.493952,0.53,0.612,-0.364
887.544,0.412,0.43,-0.496
887.593856,0.504,0.152,-0.694
887.643904,0.572,0.002,-0.752
887.693952,0.846,-0.276,-0.854
887.744,0.496,-0.152,-0.91
887.794856,0.624,-0.074,-0.83
887.844904,0.498,0.06,-0.888
887.894952,0.528,-0.108,-0.984
887.945,0.47,-0.284,-1.038
887.994856,0.538,-0.022,-0.652
888.044904,0.286,0.012,-0.79
888.094952,0.59,0.048,-0.96
888.145,0.462,0.036,-0.916
888.194856,0.46,0.05,-0.856
888.244904,0.4,-0.036,-0.892
888.294952,0.334,0.114,-0.742
888.345,0.434,0.052,-0.828
888.394856,0.722,-0.156,-0.882
888.444904,0.88,-0.188,-0.784
888.494952,0.754,-0.246,-0.658
888.545,0.616,-0.24,-0.718
888.594856,0.518,-0.23,-0.814
888.644904,0.542,-0.21,-0.75
888.694952,0.582,-0.198,-0.758
888.745,0.578,-0.174,-0.754
888.795856,0.606,-0.176,-0.77
888.845904,0.728,-0.248,-0.72
888.895952,0.448,-0.204,-0.816
888.946,0.54,-0.192,-0.838
888.995856,0.638,-0.208,-0.726
889.045904,0.572,-0.168,-0.75
889.095952,0.566,-0.206,-0.786
889.146,0.638,-0.238,-0.828
889.195856,0.526,-0.222,-0.828
889.245904,0.616,-0.246,-0.704
889.295952,0.61,-0.252,-0.654
889.346,0.672,-0.294,-0.764
889.395856,0.576,-0.28,-0.84
889.445904,0.732,-0.224,-0.822
889.495952,0.614,-0.38,-0.7
889.546,0.624,-0.336,-0.686
889.595856,0.542,-0.166,-0.748
889.645904,0.448,0.002,-0.872
889.695952,0.606,-0.316,-0.78
889.746,0.576,-0.358,-0.728
889.796856,0.6,-0.216,-0.846
889.846904,0.598,-0.312,-0.734
889.896952,0.54,-0.204,-0.764
889.947,0.604,-0.12,-0.872
889.996856,0.232,-0.13,-0.896
890.046904,0.496,-0.172,-0.84
890.096952,0.434,-0.03,-0.776
890.147,0.462,-0.132,-0.774
890.196856,0.568,-0.032,-0.752
890.246904,0.562,-0.092,-0.824
890.296952,0.518,-0.114,-0.832
890.347,0.51,-0.124,-0.796
890.396856,0.572,-0.08,-0.768
890.446904,0.668,-0.1,-0.732
890.496952,0.67,-0.142,-0.76
890.547,0.542,-0.112,-0.774
890.596856,0.542,-0.126,-0.764
890.646904,0.67,-0.128,-0.872
890.696952,0.374,-0.006,-0.752
890.747,0.888,-0.176,-0.68
890.796856,1.122,-0.176,-0.88
890.846904,0.908,-0.326,-0.674
890.896952,0.898,-0.292,-0.672
890.947,0.848,-0.238,-0.7
890.997856,0.542,-0.144,-0.752
891.047904,0.524,-0.322,-0.83
891.097952,0.642,-0.462,-0.55
891.148,0.96,-0.518,-0.306
891.197856,0.544,-0.706,-0.024
891.247904,0.37,-0.772,0.1
891.297952,-0.752,-0.524,1.568
891.348,0.062,-0.95,0.61
891.397856,-0.264,-0.888,0.222
891.447904,-0.386,-0.864,0.472
891.497952,-0.328,-1.116,0.336
891.548,-0.27,-1.154,0.522
891.597856,0.414,-0.68,0.09
891.647904,0.56,-0.718,-0.126
891.697952,0.846,-1.046,0.228
891.748,0.87,-0.864,-0.036
891.797856,0.456,-0.908,-0.102
891.847904,0.358,-0.982,0.104
891.897952,0.222,-0.824,0.21
891.948,-0.05,-0.968,0.056
891.998856,0.24,-1.02,0.392
892.048904,0.268,-0.91,0.094
892.098952,0.286,-0.976,0.562
892.149,0.078,-0.956,0.282
892.198856,0.162,-1.148,0.41
892.248904,-0.578,-1.182,0.714
892.298952,-0.33,-0.934,0.756
892.349,0.346,-0.976,0.264
892.398856,0.518,-0.886,0.368
892.448904,0.6,-0.336,-0.044
892.498952,1.248,-0.114,-0.094
892.549,0.992,0.01,-0.176
892.598856,0.952,-0.078,-0.214
892.648904,0.796,-0.046,-0.254
892.698952,0.852,0.058,-0.248
892.749,0.894,0.052,-0.28
892.798856,0.848,0.122,-0.334
892.848904,0.856,0.098,-0.418
892.898952,0.76,0.122,-0.38
892.949,0.802,0.18,-0.492
892.999856,0.84,0.196,-0.448
893.049904,0.642,0.144,-0.594
893.099952,0.88,0.142,-0.606
893.15,0.902,0.078,-0.46
893.199856,0.748,0.096,-0.574
893.249904,0.742,0.208,-0.338
893.299952,0.594,-0.012,-0.466
893.35,1.008,-0.262,-0.254
893.399856,0.76,-0.36,-0.434
893.449904,0.75,-0.606,-0.448
893.499952,0.374,-0.856,-0.254
893.55,0.432,-1.048,0.05
893.599856,0.834,-0.574,0.034
893.649904,1.0,-1.058,0.24
893.699952,0.786,-0.674,-0.194
893.75,0.624,-0.838,-0.118
893.799856,0.44,-0.816,-0.242
893.849904,0.668,-0.578,-0.364
893.899952,0.704,0.032,-0.696
893.95,1.756,0.754,-1.014
894.000856,1.306,-0.048,-0.844
894.050904,0.7,0.194,-0.588
894.100952,-0.008,-0.332,0.208
894.151,-1.28,-0.304,0.544
894.200856,0.662,-0.45,-0.24
894.250904,-0.05,-0.86,-0.898
894.300952,0.432,-1.218,-0.984
894.351,0.006,-1.286,-0.91
894.400856,0.364,-0.944,-0.38
894.450904,0.528,-0.83,-0.076
894.500952,1.104,-0.352,-0.28
894.551,1.054,-0.332,-0.462
894.600856,0.056,-1.544,0.18
894.650904,0.088,-1.448,0.404
894.700952,0.816,-0.608,-0.142
894.751,0.454,-0.544,0.056
894.800856,0.472,-0.646,0.154
894.850904,0.902,-0.572,-0.028
894.900952,1.01,-0.496,-0.288
894.951,0.8,-0.488,0.036
895.001856,0.926,-0.38,0.392
895.051904,0.704,-0.48,0.562
895.101952,0.528,-0.56,0.676
895.152,0.294,-0.63,0.724
895.201856,0.16,-0.592,0.878
895.251904,-0.032,-0.646,1.012
895.301952,0.11,-0.678,1.0
895.352,0.13,-0.798,1.12
895.401856,0.182,-0.658,1.06
895.451904,0.054,-0.622,1.064
895.501952,0.476,-0.702,0.882
895.552,0.04,-0.688,0.836
895.601856,0.408,-0.662,0.656
895.651904,0.312,-0.672,0.506
895.701952,0.414,-0.624,0.362
895.752,0.542,-0.59,0.228
895.801856,0.536,-0.444,0.114
895.851904,0.728,-0.408,0.058
895.901952,0.782,-0.272,0.032
895.952,0.952,-0.19,0.034
896.001856,1.064,-0.072,0.094
896.051904,1.074,-0.048,0.106
896.101952,1.022,-0.048,0.186
896.152,0.966,-0.014,0.228
896.202856,0.99,0.096,0.222
896.252904,0.968,0.126,0.202
896.302952,0.92,0.136,0.218
896.353,0.926,0.152,0.168
896.402856,0.928,0.152,0.2
896.452904,0.974,0.164,0.208
896.502952,0.946,0.168,0.196
896.553,0.908,0.176,0.186
896.602856,0.856,0.196,0.168
896.652904,0.882,0.2,0.186
896.702952,0.872,0.218,0.194
896.753,0.882,0.218,0.196
896.802856,0.864,0.186,0.218
896.852904,0.914,0.168,0.186
896.902952,0.878,0.184,0.2
896.953,0.952,0.202,0.194
897.002856,0.91,0.152,0.24
897.052904,0.894,0.144,0.244
897.102952,0.896,0.16,0.258
897.153,0.896,0.194,0.19
897.203856,0.902,0.216,0.128
897.253904,0.844,0.216,0.098
897.303952,0.91,0.196,0.144
897.354,0.92,0.192,0.204
897.403856,0.882,0.176,0.216
897.453904,0.872,0.202,0.186
897.503952,0.888,0.218,0.196
897.554,0.894,0.226,0.226
897.603856,0.898,0.208,0.224
897.653904,0.912,0.208,0.216
897.703952,0.894,0.192,0.208
897.754,0.892,0.2,0.158
897.803856,0.908,0.21,0.152
897.853904,0.894,0.228,0.146
897.903952,0.896,0.226,0.184
897.954,0.936,0.208,0.2
898.003856,0.872,0.2,0.158
898.053904,0.862,0.186,0.084
898.103952,0.864,0.232,0.09
898.154,0.926,0.25,0.132
898.204856,0.888,0.216,0.164
898.254904,0.87,0.18,0.186
898.304952,0.822,0.186,0.186
898.355,0.846,0.2,0.2
898.404856,0.888,0.188,0.264
898.454904,0.956,0.234,0.272
898.504952,0.946,0.292,0.186
898.555,1.008,0.296,0.212
898.604856,1.128,0.322,0.202
898.654904,0.974,0.242,0.128
898.704952,1.206,0.016,0.036
898.755,1.11,-0.486,-0.092
898.804856,1.008,-0.608,-0.246
898.854904,0.904,-0.55,-0.262
898.904952,0.638,-0.51,-0.114
898.955,0.588,-0.496,-0.032
899.004856,0.434,-0.462,0.148
899.054904,0.632,-0.556,0.328
899.104952,0.632,-0.55,0.414
899.155,0.578,-0.614,0.536
899.205856,0.562,-0.734,0.64
899.255904,0.562,-0.782,0.564
899.305952,0.674,-0.832,0.37
899.356,0.466,-0.784,0.442
899.405856,0.774,-0.646,0.344
899.455904,0.732,-0.558,0.388
899.505952,0.812,-0.412,0.032
899.556,0.872,-0.28,-0.102
899.605856,1.062,-0.118,0.136
899.655904,0.832,-0.016,0.12
899.705952,0.754,-0.024,0.036
899.756,0.788,-0.078,-0.054
899.805856,0.992,-0.072,-0.248
899.855904,1.08,-0.144,-0.352
899.905952,1.068,-0.376,-0.468
899.956,1.19,-0.446,-0.322
900.005856,0.972,-0.216,0.046
900.055904,1.106,-0.242,0.2
900.105952,0.944,-0.196,0.41
900.156,0.978,-0.114,0.41
900.206856,0.88,-0.118,0.28
900.256904,0.794,-0.19,0.298
900.306952,0.838,-0.102,0.132
900.357,0.694,0.008,0.074
900.406856,1.004,0.394,0.048
900.456904,0.882,0.616,0.062
900.506952,0.686,0.474,0.116
900.557,0.812,0.468,0.116
900.606856,0.734,0.458,0.082
900.656904,1.054,0.42,0.08
900.706952,0.59,0.616,0.128
900.757,0.718,0.56,0.264
900.806856,0.642,0.792,0.258
900.856904,0.836,0.576,0.312
900.906952,0.744,0.35,0.232
900.957,1.012,-0.216,0.018
901.006856,0.818,0.434,0.088
901.056904,0.774,0.498,0.194
901.106952,0.51,1.17,0.53
901.157,0.836,0.584,0.21
901.206856,0.752,-0.014,0.218
901.256904,1.058,0.032,-0.15
901.306952,0.776,0.608,0.098
901.357,0.632,0.754,0.28
901.407856,0.432,1.118,0.52
901.457904,0.656,0.648,0.356
901.507952,0.688,0.098,0.244
901.558,0.67,0.852,0.128
901.607856,0.782,0.436,0.142
901.657904,0.624,0.628,0.372
901.707952,0.594,0.994,0.49
901.758,0.592,0.68,0.378
901.807856,0.876,0.392,0.218
901.857904,1.106,0.064,-0.176
901.907952,0.79,0.418,0.218
901.958,0.646,0.532,0.338
902.007856,0.572,0.962,0.544
902.057904,0.768,0.698,0.358
902.107952,0.736,0.468,0.196
902.158,1.22,-0.418,-0.154
902.207856,0.688,0.724,0.168
902.257904,0.67,0.336,0.234
902.307952,0.668,0.42,0.414
902.358,0.784,0.41,0.562
902.408856,0.69,0.568,0.534
902.458904,0.6,0.462,0.33
902.508952,0.71,0.472,0.242
902.559,0.742,0.514,0.094
902.608856,0.776,0.504,0.032
902.658904,0.858,0.45,0.082
902.708952,0.754,0.436,0.154
902.759,0.664,0.402,0.234
902.808856,0.678,0.442,0.274
902.858904,0.674,0.538,0.288
902.908952,0.67,0.562,0.272
902.959,0.718,0.564,0.28
903.008856,0.716,0.6,0.276
903.058904,0.674,0.532,0.318
903.108952,0.678,0.496,0.324
903.159,0.786,0.474,0.312
903.208856,0.64,0.452,0.28
903.258904,0.78,0.464,0.266
903.308952,0.754,0.408,0.29
903.359,0.818,0.416,0.282
903.409856,0.728,0.402,0.362
903.459904,0.738,0.296,0.388
903.509952,0.736,0.272,0.36
903.56,0.736,0.132,0.382
903.609856,0.816,0.258,0.276
903.659904,0.688,0.128,0.41
903.709952,0.866,0.226,0.392
903.76,0.926,0.27,0.4
903.809856,0.792,0.232,0.45
903.859904,0.83,0.282,0.4
903.909952,0.704,0.204,0.456
903.96,0.758,0.19,0.466
904.009856,0.806,0.098,0.54
904.059904,0.926,0.1,0.584
904.109952,0.952,-0.142,0.752
904.16,0.876,-0.098,0.592
904.209856,0.896,-0.1,0.53
904.259904,0.838,-0.126,0.482
904.309952,0.862,-0.158,0.408
904.36,0.856,-0.206,0.376
904.410856,0.904,-0.168,0.28
904.460904,1.166,-0.14,0.144
904.510952,0.91,-0.476,0.072
904.561,0.742,-0.524,-0.088
904.610856,0.806,-0.498,-0.184
904.660904,0.732,-0.422,-0.294
904.710952,0.71,-0.334,-0.232
904.761,0.716,-0.272,-0.056
904.810856,0.84,-0.302,0.32
904.860904,0.926,-0.4,0.424
904.910952,1.084,-0.48,0.682
904.961,0.406,-0.59,0.928
905.010856,0.592,-0.644,0.654
905.060904,0.624,-0.414,0.336
905.110952,0.72,-0.24,-0.032
905.161,0.75,-0.334,-0.048
905.210856,1.08,-0.334,-0.31
905.260904,1.262,-0.446,-0.48
905.310952,1.004,-0.452,-0.422
905.361,1.022,-0.144,-0.312
905.411856,1.248,0.066,-0.038
905.461904,0.792,0.018,0.224
905.511952,0.978,0.418,0.354
905.562,0.582,0.842,0.424
905.611856,0.936,0.25,0.354
905.661904,0.646,-0.048,0.114
905.711952,1.046,-0.23,0.08
905.762,0.688,0.378,0.128
905.811856,0.832,0.616,0.232
905.861904,0.742,0.73,0.416
905.911952,0.51,0.164,0.374
905.962,0.934,0.032,0.242
906.011856,0.904,0.152,0.264
906.061904,1.2,0.37,0.13
906.111952,1.0,0.37,0.154
906.162,0.796,0.226,0.05
906.211856,1.376,-0.064,0.058
906.261904,1.24,-0.088,-0.094
906.311952,1.08,-0.376,-0.062
906.362,0.95,-0.542,-0.194
906.411856,0.646,-0.626,-0.366
906.461904,0.704,-0.5,-0.39
906.511952,0.67,-0.43,-0.318
906.562,0.682,-0.446,-0.236
906.612856,0.59,-0.422,-0.178
906.662904,0.6,-0.476,0.032
906.712952,0.606,-0.524,0.098
906.763,0.536,-0.664,0.232
906.812856,0.51,-0.736,0.282
906.862904,0.572,-0.776,0.434
906.912952,0.69,-0.806,0.482
906.963,0.732,-0.846,0.692
907.012856,0.694,-0.888,0.77
907.062904,0.83,-0.704,0.784
907.112952,0.568,-0.672,0.666
907.163,0.552,-0.526,0.372
907.212856,0.53,-0.46,0.222
907.262904,0.656,-0.418,0.148
907.312952,0.632,-0.416,0.024
907.363,1.072,-0.614,-0.06
907.412856,1.448,-0.848,-0.136
907.462904,0.918,-0.604,-0.112
907.512952,0.654,-0.198,0.232
907.563,1.496,0.208,0.302
907.613856,1.24,0.13,0.474
907.663904,1.136,0.024,0.608
907.713952,0.896,-0.092,0.61
907.764,0.518,-0.432,0.788
907.813856,0.36,-0.326,0.574
907.863904,0.934,-0.02,0.666
907.913952,0.786,0.034,0.442
907.964,0.816,-0.132,0.506
908.013856,0.876,-0.13,0.41
908.063904,0.688,-0.232,0.582
908.113952,0.87,-0.198,0.592
908.164,0.848,-0.194,0.58
908.213856,0.944,-0.244,0.52
908.263904,0.96,-0.246,0.418
908.313952,0.926,-0.22,0.376
908.364,0.91,-0.294,0.382
908.413856,0.786,-0.294,0.378
908.463904,0.796,-0.36,0.368
908.513952,0.766,-0.412,0.306
908.564,0.908,-0.606,0.16
908.614856,1.148,-0.71,-0.126
908.664904,1.016,-0.816,-0.142
908.714952,0.994,-0.702,-0.088
908.765,0.96,-0.632,-0.028
908.814856,0.432,-0.456,-0.022
908.864904,0.632,-0.502,0.264
908.914952,0.328,-0.45,0.408
908.965,0.594,-0.66,0.576
909.014856,-0.186,-0.952,0.896
909.064904,0.494,-1.01,0.49
909.114952,0.192,-1.044,0.186
909.165,0.648,-0.976,0.17
909.214856,0.24,-0.848,0.352
909.264904,0.172,-0.828,0.37
909.314952,0.174,-0.894,0.37
909.365,0.2,-0.912,0.318
909.414856,0.242,-0.958,0.424
909.464904,0.322,-0.78,0.384
909.514952,0.368,-0.726,0.34
909.565,0.536,-0.932,0.176
909.615856,0.786,-1.168,-0.12
909.665904,0.646,-1.17,-0.07
909.715952,0.702,-0.928,0.178
909.766,0.528,-0.79,0.35
909.815856,0.182,-0.64,0.382
909.865904,0.424,-0.572,0.36
909.915952,0.496,-0.496,0.446
909.966,0.604,-0.608,0.306
910.015856,0.616,-0.992,0.258
910.065904,0.704,-1.164,0.05
910.115952,0.506,-1.388,0.208
910.166,0.588,-1.12,0.19
910.215856,0.16,-0.812,0.432
910.265904,0.286,-0.784,0.482
910.315952,0.578,-0.376,0.578
910.366,0.942,-0.206,0.692
910.415856,0.892,-0.492,0.424
910.465904,1.044,-0.816,0.332
910.515952,0.344,-0.76,0.378
910.566,0.888,-0.678,0.254
910.616856,0.428,-0.704,0.626
910.666904,0.384,-0.846,0.596
910.716952,0.066,-0.462,0.706
910.767,1.272,-0.51,0.402
910.816856,0.742,-0.594,0.41
910.866904,1.662,-0.36,-0.018
910.916952,0.784,-0.454,0.398
910.967,0.93,-0.574,0.282
911.016856,0.098,-0.568,0.356
911.066904,0.786,-0.44,0.226
911.116952,1.16,-0.062,0.032
911.167,1.158,-0.036,0.03
911.216856,1.112,0.04,0.072
911.266904,1.304,0.052,0.168
911.316952,0.67,-0.296,0.414
911.367,0.102,-0.998,0.762
911.416856,1.11,-0.664,0.416
911.466904,-0.218,-0.798,0.712
911.516952,0.486,-0.44,0.558
911.567,0.344,-0.352,0.648
911.616856,0.708,-0.166,0.346
911.666904,1.632,0.114,0.176
911.716952,0.838,0.072,0.024
911.767,1.012,-0.336,0.328
911.817856,0.998,-0.144,0.362
911.867904,1.148,0.032,0.196
911.917952,1.038,-0.072,0.158
911.968,0.71,-0.336,0.204
912.017856,1.318,-0.462,0.258
912.067904,0.294,-0.678,0.382
912.117952,0.128,-0.642,0.468
912.168,0.2,-0.514,0.558
912.217856,0.19,-0.67,0.8
912.267904,0.664,-0.39,0.61
912.317952,0.84,-0.358,0.494
912.368,0.902,-0.386,0.402
912.417856,1.174,-0.348,0.456
912.467904,0.94,-0.172,0.474
912.517952,1.058,-0.334,0.496
912.568,0.878,-0.478,0.424
912.617856,1.26,-0.304,0.32
912.667904,0.748,-0.518,0.552
912.717952,-0.378,-0.55,0.616
912.768,0.456,-0.468,0.73
912.818856,-0.08,-0.516,0.67
912.868904,0.606,-0.54,0.682
912.918952,0.704,-0.192,0.416
912.969,1.132,0.036,0.284
913.018856,0.934,-0.018,0.034
913.068904,0.502,0.208,0.164
913.118952,1.35,0.144,0.12
913.169,0.832,-0.12,0.336
913.218856,1.064,0.196,0.266
913.268904,1.216,0.4,0.276
913.318952,0.89,0.322,0.25
913.369,1.036,0.328,0.36
913.418856,1.038,0.098,0.322
913.468904,1.01,0.064,0.222
913.518952,0.838,-0.07,0.286
913.569,0.978,-0.116,0.264
913.618856,0.988,-0.258,0.244
913.668904,0.59,-0.384,0.342
913.718952,0.28,-0.774,0.534
913.769,0.558,-0.792,0.474
913.819856,0.554,-0.87,0.436
913.869904,0.47,-0.848,0.436
913.919952,0.464,-0.812,0.48
913.97,0.536,-0.764,0.442
914.019856,0.528,-0.748,0.408
914.069904,0.59,-0.696,0.45
914.119952,0.614,-0.69,0.48
914.17,0.614,-0.67,0.478
914.219856,0.598,-0.654,0.474
914.269904,0.592,-0.676,0.488
914.319952,0.596,-0.652,0.482
914.37,0.582,-0.654,0.484
914.419856,0.574,-0.652,0.482
914.469904,0.566,-0.6,0.5
914.519952,0.496,-0.524,0.49
914.57,0.624,-0.486,0.434
914.619856,0.79,-0.22,0.272
914.669904,0.92,-0.028,0.264
914.719952,0.952,0.184,0.218
914.77,1.02,0.322,0.196
914.820856,0.892,0.336,0.248
914.870904,0.83,0.37,0.288
914.920952,0.728,0.626,0.274
914.971,0.688,0.608,0.276
915.020856,0.846,0.552,0.272
915.070904,1.224,0.784,0.16
915.120952,0.844,0.442,0.378
915.171,0.572,-0.102,0.304
915.220856,0.962,-0.448,0.148
915.270904,0.824,-0.46,0.144
915.320952,0.6,-0.578,0.158
915.371,0.696,-0.552,0.098
915.420856,0.406,-0.37,0.26
915.470904,0.998,0.004,0.436
915.520952,1.196,-0.248,0.106
915.571,0.606,-0.258,0.096
915.620856,1.074,-0.222,-0.384
915.670904,0.878,-0.144,-0.48
915.720952,0.844,0.046,-0.428
915.771,0.758,0.072,-0.328
915.820856,0.758,-0.05,-0.198
915.870904,0.638,-0.07,-0.056
915.920952,0.904,-0.11,0.16
915.971,0.956,-0.136,0.36
916.021856,0.952,-0.166,0.528
916.071904,0.886,-0.108,0.592
916.121952,0.946,-0.12,0.462
916.172,0.994,-0.108,0.51
916.221856,1.016,-0.142,0.578
916.271904,1.094,-0.13,0.506
916.321952,0.872,-0.304,0.674
916.372,0.6,-0.492,0.728
916.421856,0.578,-0.44,0.692
916.471904,0.638,-0.446,0.446
916.521952,0.79,-0.472,0.304
916.572,0.774,-0.43,0.144
916.621856,0.92,-0.422,0.138
916.671904,0.798,-0.368,-0.014
916.772,0.84,-0.396,-0.048
916.821856,0.898,-0.496,-0.03
916.871904,0.79,-0.416,-0.126
916.921952,0.918,-0.44,-0.152
916.972,0.924,-0.482,-0.278
917.022856,0.862,-0.408,-0.224
917.072904,0.782,-0.408,-0.206
917.122952,0.934,-0.48,-0.088
917.173,0.84,-0.594,-0.014
917.222856,0.924,-0.568,-0.094
917.272904,0.844,-0.77,-0.16
917.322952,0.798,-0.698,-0.268
917.373,0.806,-0.552,-0.146
917.422856,0.648,-0.594,0.04
917.472904,0.648,-0.632,0.17
917.522952,0.838,-0.652,0.266
917.573,0.624,-0.844,0.148
917.622856,0.558,-0.876,0.2
917.672904,1.048,-0.696,0.328
917.722952,0.998,-0.646,0.308
917.773,1.216,-0.37,0.226
917.822856,1.222,-0.408,-0.038
917.872904,0.902,-0.292,0.128
917.922952,1.196,-0.496,0.25
917.973,0.832,-0.172,0.09
918.023856,0.75,-0.22,0.104
918.073904,0.758,-0.254,0.024
918.123952,0.834,-0.206,-0.184
918.174,0.736,-0.142,-0.254
918.223856,0.75,-0.124,-0.166
918.273904,0.736,-0.054,-0.124
918.323952,0.832,-0.008,-0.056
918.374,0.834,-0.112,0.05
918.423856,0.952,-0.088,0.288
918.473904,1.138,0.016,0.398
918.523952,0.974,0.026,0.494
918.574,0.944,0.018,0.452
918.623856,0.876,0.03,0.384
918.673904,0.876,0.05,0.408
918.723952,0.91,0.076,0.416
918.774,0.91,0.128,0.366
918.823856,0.928,0.078,0.382
918.873904,0.936,0.066,0.386
918.923952,0.838,0.08,0.372
918.974,0.86,0.072,0.35
919.024856,0.834,0.142,0.352
919.074904,0.946,0.136,0.43
919.124952,1.016,0.186,0.292
919.175,0.962,0.186,0.346
919.224856,0.642,0.014,0.552
919.274904,0.85,-0.226,0.482
919.324952,0.818,-0.37,0.554
919.375,0.944,-0.31,0.354
919.424856,1.04,-0.44,0.202
919.474904,0.846,-0.658,0.232
919.524952,0.606,-0.55,0.256
919.575,0.798,-0.504,0.19
919.624856,0.61,-0.524,0.616
919.674904,0.676,-0.29,0.808
919.724952,0.632,-0.188,0.858
919.775,0.638,-0.158,0.816
919.824856,0.684,-0.016,0.57
919.874904,0.838,0.144,0.382
919.924952,1.126,0.514,0.098
919.975,1.144,0.382,0.196
920.025856,1.08,0.142,0.312
920.075904,0.896,0.042,0.408
920.125952,0.918,0.28,0.404
920.176,0.802,0.41,0.318
920.225856,0.68,0.104,0.298
920.275904,0.616,0.808,-0.236
920.325952,0.91,-0.252,0.424
920.376,0.722,0.328,0.25
920.425856,1.02,0.308,0.186
920.475904,1.464,-0.206,0.456
920.525952,0.438,0.296,0.304
920.576,0.926,0.53,-0.124
920.625856,0.226,0.72,-0.266
920.675904,0.84,0.418,-0.03
920.725952,0.962,0.41,0.362
920.776,1.318,-0.262,0.392
920.825856,0.508,0.338,0.356
920.875904,1.202,0.116,0.242
920.925952,0.598,0.596,-0.114
920.976,0.746,0.376,0.052
921.025856,0.71,0.48,0.096
921.075904,0.998,0.514,0.068
921.125952,0.43,0.122,0.37
921.176,0.968,-0.04,0.378
921.226856,0.432,-0.278,0.552
921.276904,0.946,-0.304,0.318
921.326952,0.702,-0.344,0.57
921.377,0.78,-0.406,0.474
921.426856,0.704,-0.384,0.458
921.476904,0.75,-0.44,0.59
921.526952,0.632,-0.384,0.634
921.577,0.926,-0.36,0.794
921.626856,0.694,-0.166,0.708
921.676904,1.182,0.178,0.322
921.726952,1.244,0.218,0.404
921.777,0.882,0.008,0.238
921.826856,1.104,-0.054,0.132
921.876904,0.926,-0.176,0.056
921.926952,1.036,-0.422,0.13
921.977,0.59,-0.55,0.148
922.026856,0.864,-0.652,0.014
922.076904,0.07,-0.816,0.112
922.126952,0.33,-0.678,0.008
922.177,0.28,-1.446,0.688
922.227856,0.562,-0.992,0.506
922.277904,0.478,-1.058,0.506
922.327952,0.294,-1.216,0.452
922.378,0.502,-0.978,-0.008
922.427856,0.456,-0.912,-0.236
922.477904,0.478,-0.796,-0.36
922.527952,0.384,-0.712,-0.342
922.578,0.312,-0.72,-0.302
922.627856,0.37,-0.71,-0.23
922.677904,0.342,-0.704,-0.146
922.727952,0.398,-0.738,-0.034
922.778,0.366,-0.816,0.072
922.827856,0.316,-0.936,0.248
922.877904,0.27,-0.96,0.384
922.927952,0.294,-1.054,0.478
922.978,0.39,-1.054,0.418
923.027856,0.416,-1.07,0.386
923.077904,0.384,-1.032,0.36
923.127952,0.306,-0.974,0.27
923.178,0.3,-0.98,0.286
923.228856,0.28,-1.054,0.306
923.278904,0.312,-0.92,0.216
923.328952,0.414,-0.902,0.114
923.379,0.316,-1.18,0.218
923.428856,0.402,-0.88,0.224
923.478904,0.32,-1.008,0.142
923.528952,0.344,-0.936,0.136
923.579,0.134,-0.926,0.26
923.628856,0.176,-1.088,0.37
923.678904,0.168,-0.946,0.346
923.728952,0.24,-0.992,0.32
923.779,0.384,-1.004,0.288
923.828856,0.306,-0.934,0.228
923.878904,0.39,-0.912,0.158
923.928952,0.448,-0.864,0.096
923.979,0.524,-0.908,0.004
924.028856,0.572,-0.886,0.222
924.078904,0.608,-0.828,0.346
924.128952,0.55,-0.862,0.346
924.179,0.592,-0.848,0.154
924.229856,0.492,-0.752,-0.14
924.279904,0.608,-0.742,-0.288
924.329952,0.806,-0.704,-0.12
924.38,1.172,-0.708,-0.086
924.429856,0.39,-0.656,-0.006
924.479904,0.702,-0.994,0.176
924.529952,0.822,-0.812,0.34
924.58,0.91,-0.594,0.168
