t,x,y,z
980.417,0.662,-0.434,-0.456
980.466856,0.67,-0.464,-0.442
980.516904,0.664,-0.446,-0.482
980.566952,0.67,-0.414,-0.476
980.617,0.67,-0.404,-0.456
980.666856,0.688,-0.43,-0.45
980.716904,0.706,-0.45,-0.468
980.766952,0.71,-0.434,-0.468
980.817,0.702,-0.436,-0.456
980.866856,0.702,-0.436,-0.456
980.916904,0.706,-0.424,-0.458
980.966952,0.69,-0.43,-0.46
981.017,0.68,-0.448,-0.472
981.067856,0.718,-0.442,-0.45
981.117904,0.718,-0.436,-0.442
981.167952,0.71,-0.454,-0.442
981.218,0.704,-0.462,-0.432
981.267856,0.71,-0.446,-0.424
981.317904,0.704,-0.452,-0.424
981.367952,0.71,-0.452,-0.402
981.418,0.678,-0.444,-0.394
981.467856,0.688,-0.44,-0.4
981.517904,0.71,-0.462,-0.416
981.567952,0.712,-0.45,-0.424
981.618,0.716,-0.418,-0.42
981.667856,0.736,-0.416,-0.44
981.717904,0.742,-0.398,-0.462
981.767952,0.728,-0.368,-0.462
981.818,0.736,-0.378,-0.456
981.867856,0.736,-0.37,-0.468
981.917904,0.75,-0.356,-0.46
981.967952,0.766,-0.356,-0.452
982.018,0.738,-0.36,-0.446
982.068856,0.736,-0.35,-0.448
982.118904,0.688,-0.346,-0.436
982.168952,0.718,-0.368,-0.496
982.219,0.71,-0.37,-0.496
982.268856,0.688,-0.386,-0.488
982.318904,0.71,-0.35,-0.498
982.368952,0.706,-0.372,-0.484
982.419,0.706,-0.346,-0.488
982.468856,0.706,-0.366,-0.482
982.518904,0.678,-0.356,-0.482
982.568952,0.696,-0.346,-0.482
982.619,0.664,-0.324,-0.496
982.668856,0.67,-0.296,-0.52
982.718904,0.704,-0.288,-0.544
982.768952,0.7,-0.282,-0.544
982.819,0.702,-0.292,-0.56
982.868856,0.718,-0.264,-0.558
982.918904,0.712,-0.242,-0.544
982.968952,0.716,-0.272,-0.568
983.019,0.68,-0.27,-0.538
983.068856,0.688,-0.25,-0.562
983.118904,0.688,-0.232,-0.546
983.168952,0.678,-0.224,-0.544
983.219,0.688,-0.234,-0.574
983.269856,0.69,-0.218,-0.562
983.319904,0.69,-0.228,-0.58
983.369952,0.682,-0.224,-0.584
983.42,0.67,-0.168,-0.612
983.469856,0.64,-0.12,-0.666
983.519904,0.632,-0.04,-0.668
983.569952,0.64,0.042,-0.666
983.62,0.642,0.12,-0.664
983.669856,0.632,0.2,-0.626
983.719904,0.614,0.262,-0.602
983.769952,0.61,0.3,-0.602
983.82,0.624,0.332,-0.594
983.869856,0.6,0.364,-0.574
983.919904,0.588,0.354,-0.564
983.969952,0.588,0.348,-0.562
984.02,0.572,0.39,-0.57
984.069856,0.568,0.374,-0.562
984.119904,0.594,0.384,-0.592
984.169952,0.62,0.354,-0.62
984.22,0.608,0.368,-0.658
984.270856,0.608,0.332,-0.634
984.320904,0.582,0.22,-0.656
984.370952,0.59,0.342,-0.668
984.421,0.582,0.158,-0.61
984.470856,0.62,0.024,-0.61
984.520904,0.638,0.04,-0.804
984.570952,0.604,0.226,-0.692
984.621,0.562,-0.048,-0.584
984.670856,0.678,0.032,-0.69
984.720904,0.706,0.158,-0.64
984.770952,0.642,0.03,-0.544
984.821,0.654,0.072,-0.552
984.870856,0.654,0.162,-0.624
984.920904,0.648,0.176,-0.656
984.970952,0.61,0.11,-0.69
985.021,0.594,0.144,-0.656
985.070856,0.594,0.176,-0.68
985.120904,0.584,0.144,-0.676
985.170952,0.55,0.206,-0.666
985.221,0.544,0.258,-0.72
985.271856,0.518,0.23,-0.744
985.321904,0.488,0.28,-0.77
985.371952,0.508,0.216,-0.814
985.422,0.508,0.176,-0.736
985.471856,0.466,0.124,-0.658
985.521904,0.414,0.126,-0.682
985.571952,0.352,0.2,-0.74
985.622,0.358,0.328,-0.832
985.671856,0.368,0.318,-0.744
985.721904,0.446,0.3,-0.696
985.771952,0.398,0.296,-0.642
985.822,0.358,0.322,-0.57
985.871856,0.442,0.222,-0.64
985.921904,0.518,0.224,-0.814
985.971952,0.502,0.184,-0.834
986.022,0.4,0.214,-0.762
986.071856,0.394,0.06,-0.794
986.121904,0.418,-0.01,-0.81
986.171952,0.444,-0.056,-0.832
986.222,0.428,-0.064,-0.784
986.272856,0.408,-0.018,-0.798
986.322904,0.368,-0.04,-0.818
986.372952,0.374,-0.05,-0.858
986.423,0.384,-0.066,-0.864
986.472856,0.396,-0.026,-0.866
986.522904,0.38,-0.01,-0.86
986.572952,0.396,0.042,-0.858
986.623,0.392,-0.04,-0.794
986.672856,0.342,-0.008,-0.798
986.722904,0.272,0.056,-0.836
986.772952,0.28,0.078,-0.852
986.823,0.312,0.11,-0.874
986.872856,0.342,0.12,-0.872
986.922904,0.384,0.05,-0.866
986.972952,0.422,-0.01,-0.852
987.023,0.382,-0.048,-0.76
987.072856,0.41,-0.06,-0.788
987.122904,0.428,-0.04,-0.82
987.172952,0.448,-0.024,-0.814
987.223,0.412,-0.036,-0.826
987.273856,0.376,0.006,-0.75
987.323904,0.342,0.104,-0.762
987.373952,0.376,0.048,-0.672
987.424,0.406,0.124,-0.584
987.473856,0.366,0.204,-0.586
987.523904,0.45,0.354,-0.712
987.573952,0.488,0.576,-0.826
987.624,0.542,0.542,-0.72
987.673856,0.546,0.592,-0.64
987.723904,0.526,0.504,-0.552
987.773952,0.488,0.508,-0.578
987.824,0.464,0.582,-0.584
987.873856,0.48,0.504,-0.61
987.923904,0.48,0.472,-0.608
987.973952,0.48,0.408,-0.634
988.024,0.526,0.368,-0.626
988.073856,0.524,0.306,-0.542
988.123904,0.536,0.284,-0.68
988.173952,0.558,0.176,-0.634
988.224,0.592,0.062,-0.676
988.273856,0.614,-0.016,-0.618
988.323904,0.624,-0.018,-0.622
988.373952,0.678,-0.144,-0.666
988.424,0.654,-0.164,-0.628
988.474856,0.632,-0.338,-0.654
988.524904,0.606,-0.306,-0.592
988.574952,0.582,-0.468,-0.56
988.625,0.568,-0.506,-0.494
988.674856,0.556,-0.584,-0.498
988.724904,0.552,-0.674,-0.374
988.774952,0.526,-0.56,-0.276
988.825,0.608,-0.744,-0.264
988.874856,0.68,-0.724,-0.232
988.924904,0.696,-0.666,-0.16
988.974952,0.742,-0.656,-0.128
989.025,0.798,-0.618,-0.08
989.074856,0.782,-0.594,-0.052
989.124904,0.856,-0.592,-0.06
989.174952,0.848,-0.544,0.162
989.225,0.766,-0.762,0.178
989.274856,0.732,-0.616,-0.048
989.324904,0.678,-0.766,0.096
989.374952,0.566,-0.786,-0.014
989.425,0.52,-0.798,-0.06
989.475856,0.556,-0.816,-0.114
989.525904,0.64,-0.77,-0.202
989.575952,0.71,-0.622,-0.154
989.626,0.782,-0.56,-0.122
989.675856,0.808,-0.554,-0.052
989.725904,0.84,-0.568,0.008
989.775952,0.838,-0.538,0.032
989.826,0.87,-0.674,0.038
989.875856,0.824,-0.644,0.112
989.925904,0.798,-0.8,0.162
989.975952,0.658,-0.798,0.038
990.026,0.582,-0.626,-0.016
990.075856,0.582,-0.826,-0.122
990.125904,0.472,-0.904,-0.25
990.175952,0.572,-0.762,-0.276
990.226,0.728,-0.528,-0.228
990.275856,0.816,-0.69,-0.11
990.325904,0.832,-0.482,-0.03
990.375952,0.91,-0.64,0.05
990.426,0.864,-0.474,0.08
990.476856,0.824,-0.81,0.192
990.526904,0.748,-0.73,-0.016
990.576952,0.732,-0.698,-0.096
990.627,0.668,-0.696,-0.228
990.676856,0.626,-0.612,-0.368
990.726904,0.614,-0.718,-0.522
990.776952,0.562,-0.698,-0.626
990.827,0.54,-0.532,-0.656
990.876856,0.538,-0.488,-0.584
990.926904,0.514,-0.478,-0.616
990.976952,0.43,-0.474,-0.672
991.027,0.396,-0.436,-0.704
991.076856,0.31,-0.53,-0.648
991.126904,0.304,-0.504,-0.618
991.176952,0.278,-0.494,-0.656
991.227,0.262,-0.528,-0.656
991.276856,0.306,-0.44,-0.666
991.326904,0.286,-0.442,-0.592
991.376952,0.332,-0.5,-0.5
991.427,0.352,-0.446,-0.506
991.477856,0.432,-0.558,-0.528
991.527904,0.55,-0.592,-0.472
991.577952,0.67,-0.416,-0.5
991.628,0.684,-0.488,-0.426
991.677856,0.734,-0.5,-0.468
991.727904,0.712,-0.528,-0.488
991.777952,0.712,-0.474,-0.474
991.828,0.752,-0.59,-0.456
991.877856,0.866,-0.612,-0.544
991.927904,0.952,-0.586,-0.576
991.977952,0.998,-0.456,-0.4
992.028,0.914,-0.328,-0.296
992.077856,0.642,-0.194,-0.194
992.127904,0.542,-0.306,-0.296
992.177952,0.48,-0.35,-0.354
992.228,0.498,-0.68,-0.576
992.277856,0.36,-0.66,-0.514
992.327904,0.268,-0.818,-0.466
992.377952,0.254,-0.69,-0.622
992.428,0.268,-0.884,-0.874
992.478856,0.264,-0.712,-0.85
992.528904,0.408,-0.602,-0.542
992.578952,0.486,-0.344,-0.5
992.629,0.802,-0.4,-0.516
992.678856,0.84,-0.314,-0.554
992.728904,0.888,-0.078,-0.674
992.778952,0.958,-0.304,-0.656
992.829,0.876,-0.398,-0.526
992.878856,0.742,-0.254,-0.546
992.928904,0.726,-0.024,-0.552
992.978952,0.594,-0.212,-0.562
993.029,0.632,-0.296,-0.562
993.078856,0.578,-0.292,-0.532
993.128904,0.55,-0.208,-0.544
993.178952,0.582,-0.016,-0.736
993.229,0.604,-0.126,-0.762
993.278856,0.638,-0.162,-0.762
993.328904,0.672,-0.208,-0.808
993.378952,0.67,0.012,-0.68
993.429,0.642,-0.17,-0.672
993.478856,0.738,-0.194,-0.668
993.528904,0.742,-0.596,-0.354
993.578952,0.63,-0.222,-0.154
993.629,0.792,-0.542,-0.258
993.879856,0.856,-0.514,0.1
993.929904,0.728,-0.616,0.034
993.979952,0.83,-0.754,-0.036
994.03,0.792,-0.83,-0.032
994.079856,0.75,-1.074,-0.216
994.129904,0.742,-1.302,-0.202
994.179952,0.604,-1.128,-0.164
994.23,0.544,-1.032,-0.164
994.279856,0.534,-0.782,-0.08
994.329904,0.536,-0.702,-0.046
994.379952,0.518,-0.718,0.13
994.43,0.672,-0.576,0.086
994.479856,0.614,-0.44,0.308
994.529904,0.59,-0.21,0.39
994.579952,0.592,-0.634,0.588
994.63,0.664,-0.16,0.748
994.679856,0.604,-0.2,0.668
994.729904,0.584,-0.29,0.798
994.779952,0.56,-0.282,0.926
994.83,0.574,-0.114,0.902
994.880856,0.632,-0.43,0.798
994.930904,0.614,0.108,0.806
994.980952,0.59,-0.166,0.782
995.031,0.624,-0.42,0.736
995.080856,0.598,-0.272,0.706
995.130904,0.638,-0.562,0.774
995.180952,0.638,-0.536,0.75
995.231,0.608,-0.394,0.744
995.280856,0.614,-0.4,0.632
995.330904,0.59,-0.61,0.594
995.380952,0.614,-0.464,0.684
995.431,0.562,-0.648,0.626
995.480856,0.608,-0.648,0.582
995.530904,0.608,-0.52,0.562
995.580952,0.664,-0.77,0.648
995.631,0.542,-0.634,0.576
995.680856,0.576,-0.72,0.636
995.730904,0.59,-0.34,0.734
995.780952,0.646,-0.472,0.576
995.831,0.728,-0.468,0.432
995.881856,0.652,-0.4,0.454
995.931904,0.76,-0.698,0.32
995.981952,0.672,-0.65,0.316
996.032,0.694,-0.798,0.062
996.081856,0.448,-0.848,0.008
996.131904,0.322,-0.88,-0.112
996.181952,0.224,-0.81,-0.174
996.232,0.194,-0.928,-0.224
996.281856,0.274,-0.924,-0.304
996.331904,0.224,-1.006,-0.292
996.381952,0.284,-1.034,-0.346
996.432,0.254,-0.954,-0.398
996.481856,0.226,-0.9,-0.42
996.531904,0.176,-0.848,-0.398
996.581952,0.22,-0.882,-0.368
996.632,0.248,-0.766,-0.37
996.681856,0.294,-0.818,-0.336
996.731904,0.3,-0.744,-0.36
996.781952,0.336,-0.752,-0.378
996.832,0.34,-0.754,-0.388
996.882856,0.334,-0.746,-0.392
996.932904,0.326,-0.776,-0.416
996.982952,0.332,-0.776,-0.418
997.033,0.326,-0.784,-0.462
997.082856,0.326,-0.772,-0.474
997.132904,0.322,-0.754,-0.48
997.182952,0.338,-0.754,-0.482
997.233,0.326,-0.73,-0.474
997.282856,0.336,-0.744,-0.474
997.332904,0.334,-0.714,-0.478
997.382952,0.338,-0.738,-0.464
997.433,0.336,-0.72,-0.456
997.482856,0.334,-0.72,-0.468
997.532904,0.336,-0.72,-0.464
997.582952,0.348,-0.738,-0.49
997.633,0.358,-0.728,-0.476
997.682856,0.358,-0.722,-0.474
997.732904,0.352,-0.712,-0.484
997.782952,0.354,-0.728,-0.474
997.833,0.342,-0.72,-0.458
997.883856,0.368,-0.72,-0.478
997.933904,0.37,-0.724,-0.474
997.983952,0.37,-0.736,-0.474
998.034,0.38,-0.73,-0.456
998.083856,0.374,-0.73,-0.46
998.133904,0.376,-0.72,-0.464
998.183952,0.384,-0.728,-0.464
998.234,0.386,-0.696,-0.474
998.283856,0.382,-0.686,-0.46
998.333904,0.374,-0.692,-0.468
998.383952,0.37,-0.702,-0.48
998.434,0.376,-0.712,-0.472
998.483856,0.384,-0.72,-0.49
998.533904,0.386,-0.728,-0.488
998.583952,0.384,-0.722,-0.48
998.634,0.386,-0.712,-0.468
998.683856,0.376,-0.702,-0.48
998.733904,0.382,-0.69,-0.474
998.783952,0.398,-0.696,-0.464
998.834,0.396,-0.69,-0.468
998.883856,0.386,-0.692,-0.48
998.933904,0.39,-0.712,-0.48
998.983952,0.39,-0.708,-0.484
999.034,0.392,-0.706,-0.474
999.084856,0.39,-0.72,-0.468
999.134904,0.384,-0.712,-0.482
999.184952,0.398,-0.706,-0.48
999.235,0.39,-0.686,-0.478
999.284856,0.39,-0.69,-0.494
999.334904,0.376,-0.69,-0.484
999.384952,0.39,-0.688,-0.482
999.435,0.39,-0.696,-0.484
999.484856,0.386,-0.68,-0.488
999.534904,0.39,-0.674,-0.484
999.584952,0.386,-0.682,-0.488
999.635,0.398,-0.672,-0.5
999.684856,0.39,-0.686,-0.506
999.734904,0.416,-0.69,-0.52
999.784952,0.422,-0.708,-0.494
999.835,0.418,-0.688,-0.464
999.884856,0.414,-0.654,-0.456
999.934904,0.448,-0.68,-0.45
999.984952,0.432,-0.672,-0.478
1000.035,0.408,-0.488,-0.664
1000.085856,0.36,0.048,-1.326
1000.135904,0.59,0.06,-1.806
1000.185952,0.334,-0.682,-0.104
1000.236,0.318,-0.232,-0.142
1000.285856,0.566,-0.752,-1.55
1000.335904,0.604,-0.808,-1.824
1000.385952,0.062,0.694,-0.744
1000.436,1.038,-0.226,-0.738
1000.485856,0.702,-1.514,-1.634
1000.535904,0.664,-0.89,-0.276
1000.585952,0.91,-1.082,-1.744
1000.636,0.432,0.062,-1.282
1000.685856,-0.016,1.074,-0.564
1000.735904,0.736,0.026,-1.886
1000.785952,0.348,-0.916,-0.922
1000.836,0.348,-0.458,-0.608
1000.885856,1.09,-0.562,-1.566
1000.935904,0.35,0.31,-0.958
1000.985952,0.952,-1.178,-0.434
1001.036,0.62,-0.976,-0.356
1001.086856,0.322,-1.512,-0.352
1001.136904,0.014,-0.05,0.038
1001.186952,0.062,-0.464,0.152
1001.237,0.2,-0.174,-0.318
1001.286856,0.674,-1.418,-1.436
1001.336904,0.88,-1.202,-0.64
1001.386952,0.418,-0.846,-0.946
1001.437,0.96,-0.57,-1.448
1001.486856,0.136,-0.272,-0.574
1001.536904,0.496,-0.05,-0.654
1001.586952,0.466,-0.644,-0.57
1001.637,0.45,-0.45,-0.744
1001.686856,0.364,-0.086,-0.714
1001.736904,0.456,-0.25,-0.672
1001.786952,0.516,-0.464,-0.75
1001.837,0.546,-0.42,-0.842
1001.886856,0.558,-0.368,-0.85
1001.936904,0.524,-0.352,-0.644
1001.986952,0.662,-0.45,-0.698
1002.037,0.7,-0.336,-0.656
1002.087856,0.734,-0.368,-0.61
1002.137904,0.654,-0.384,-0.52
1002.187952,0.562,-0.336,-0.478
1002.238,0.594,-0.414,-0.52
1002.287856,0.598,-0.4,-0.56
1002.337904,0.63,-0.4,-0.576
1002.387952,0.648,-0.414,-0.576
1002.438,0.642,-0.392,-0.584
1002.487856,0.658,-0.4,-0.56
1002.537904,0.658,-0.45,-0.514
1002.587952,0.642,-0.392,-0.442
1002.638,0.622,-0.37,-0.392
1002.687856,0.568,-0.278,-0.186
1002.737904,0.638,-0.398,-0.058
1002.787952,0.984,-0.49,-0.114
1002.838,1.032,-0.648,-0.032
1002.887856,1.1,-0.37,-0.058
1002.937904,1.088,-0.288,-0.036
1002.987952,0.958,-0.29,-0.072
1003.038,0.914,-0.272,-0.066
1003.088856,0.93,-0.286,-0.052
1003.138904,0.984,-0.242,-0.082
1003.188952,1.02,-0.282,-0.136
1003.239,0.952,-0.14,-0.13
1003.288856,0.898,-0.096,-0.08
1003.338904,0.93,-0.072,-0.062
1003.388952,0.92,-0.078,-0.056
1003.439,0.926,-0.098,-0.034
1003.488856,0.944,-0.098,-0.05
1003.538904,0.974,-0.05,-0.016
1003.588952,1.24,-0.098,-0.02
1003.639,1.056,0.016,-0.04
1003.688856,1.054,0.006,-0.018
1003.738904,0.978,0.002,0.012
1003.788952,0.896,0.014,-0.04
1003.839,0.966,-0.01,-0.088
1003.888856,0.958,0.11,-0.136
1003.938904,0.966,0.054,-0.186
1003.988952,0.914,0.04,-0.206
1004.039,0.95,0.03,-0.224
1004.088856,0.966,-0.024,-0.264
1004.138904,0.952,-0.04,-0.266
1004.188952,0.924,-0.104,-0.308
1004.239,0.864,-0.164,-0.312
1004.289856,0.888,-0.36,-0.35
1004.339904,0.834,-0.038,-0.336
1004.389952,0.844,0.002,-0.26
1004.44,0.902,-0.32,-0.208
1004.489856,0.934,-0.292,-0.226
1004.539904,0.88,-0.144,-0.174
1004.589952,0.966,-0.128,-0.106
1004.64,1.032,-0.074,-0.172
1004.689856,0.908,-0.078,-0.112
1004.739904,0.942,-0.16,-0.052
1004.789952,0.974,-0.138,-0.04
1004.84,1.004,0.016,0.024
1004.889856,1.048,-0.104,-0.024
1004.939904,0.968,-0.068,-0.068
1004.989952,0.852,-0.334,-0.002
1005.04,0.832,-0.276,0.014
1005.089856,0.96,-0.272,-0.042
1005.139904,1.016,-0.258,-0.05
1005.189952,0.976,-0.238,-0.062
1005.24,0.892,-0.194,-0.032
1005.290856,0.952,-0.226,-0.064
1005.340904,0.944,-0.178,-0.082
1005.390952,0.944,-0.122,-0.066
1005.441,0.962,-0.064,-0.056
1005.490856,0.97,-0.048,-0.062
1005.540904,1.106,-0.162,-0.08
1005.590952,1.01,-0.058,-0.08
1005.641,0.958,-0.072,-0.05
1005.690856,0.976,-0.114,-0.058
1005.740904,1.048,-0.12,-0.044
1005.790952,0.972,-0.002,-0.058
1005.841,0.888,-0.008,-0.034
1005.890856,0.882,0.016,-0.048
1005.940904,1.032,0.06,-0.024
1005.990952,1.106,0.146,-0.064
1006.041,0.992,0.114,-0.098
1006.090856,0.864,0.07,-0.1
1006.140904,1.062,-0.05,-0.146
1006.190952,0.938,0.076,-0.194
1006.241,0.984,0.024,-0.242
1006.291856,0.95,-0.04,-0.286
1006.341904,0.878,-0.068,-0.314
1006.391952,0.918,-0.25,-0.228
1006.442,0.882,-0.16,-0.112
1006.491856,1.062,-0.128,-0.212
1006.541904,1.16,-0.272,-0.132
1006.591952,0.908,-0.136,-0.04
1006.642,0.952,-0.314,-0.014
1006.691856,1.058,-0.144,-0.062
1006.741904,0.898,-0.016,0.024
1006.791952,0.882,-0.122,0.072
1006.842,0.952,-0.208,0.08
1006.891856,0.978,-0.174,0.112
1006.941904,0.924,-0.194,0.12
1006.991952,0.894,-0.232,0.12
1007.042,0.894,-0.222,0.064
1007.091856,0.888,-0.27,0.036
1007.141904,0.918,-0.254,0.022
1007.191952,0.966,-0.242,0.014
1007.242,1.034,-0.244,0.014
1007.292856,1.026,-0.152,-0.016
1007.342904,0.914,-0.112,-0.024
1007.392952,0.966,-0.104,-0.016
1007.443,0.992,-0.08,-0.03
1007.492856,0.982,-0.058,-0.032
1007.542904,0.984,-0.052,-0.04
1007.592952,0.96,-0.058,-0.032
1007.643,0.966,-0.042,-0.05
1007.692856,0.944,-0.064,-0.064
1007.742904,1.004,-0.058,-0.058
1007.792952,0.972,-0.104,-0.064
1007.843,0.976,-0.042,-0.08
1007.892856,0.974,-0.098,-0.09
1007.942904,0.992,-0.122,-0.084
1007.992952,0.982,-0.072,-0.072
1008.043,0.966,-0.05,-0.064
1008.092856,0.966,-0.046,-0.056
1008.142904,0.976,-0.062,-0.08
1008.192952,0.99,-0.05,-0.088
1008.243,0.94,-0.114,-0.074
1008.293856,0.962,-0.114,-0.084
1008.343904,0.982,-0.106,-0.11
1008.393952,0.956,-0.08,-0.084
1008.444,0.972,-0.114,-0.084
1008.493856,0.96,-0.094,-0.098
1008.543904,0.962,-0.09,-0.08
1008.593952,0.978,-0.08,-0.09
1008.644,0.958,-0.084,-0.09
1008.693856,0.966,-0.084,-0.088
1008.743904,0.966,-0.09,-0.082
1008.793952,0.958,-0.09,-0.08
1008.844,0.974,-0.09,-0.084
1008.893856,0.966,-0.09,-0.068
1008.943904,0.974,-0.09,-0.08
1008.993952,0.958,-0.098,-0.066
1009.044,0.962,-0.084,-0.062
1009.093856,0.974,-0.082,-0.072
1009.143904,0.962,-0.084,-0.066
1009.193952,0.96,-0.082,-0.074
1009.244,0.956,-0.062,-0.052
1009.293856,0.918,-0.08,-0.072
1009.343904,0.966,-0.056,-0.064
1009.393952,0.982,-0.062,-0.046
1009.444,0.972,-0.064,-0.048
1009.494856,0.976,-0.052,-0.056
1009.544904,0.966,-0.084,-0.062
1009.594952,0.968,-0.084,-0.052
1009.645,0.978,-0.074,-0.066
1009.694856,0.966,-0.066,-0.058
1009.744904,0.972,-0.064,-0.08
1009.794952,0.962,-0.05,-0.074
1009.845,0.966,-0.02,-0.072
1009.894856,0.968,-0.056,-0.064
1009.944904,0.934,-0.078,-0.062
1009.994952,0.97,-0.064,-0.058
1010.045,0.96,-0.064,-0.046
1010.094856,0.966,-0.058,-0.064
1010.144904,0.988,-0.05,-0.046
1010.194952,0.982,-0.048,-0.052
1010.245,0.976,-0.036,-0.064
1010.294856,0.984,-0.036,-0.068
1010.344904,0.966,-0.036,-0.072
1010.394952,0.974,-0.05,-0.058
1010.445,0.962,-0.03,-0.066
1010.495856,0.966,-0.05,-0.068
1010.545904,0.966,-0.056,-0.08
1010.595952,0.98,-0.026,-0.066
1010.646,0.976,-0.048,-0.056
1010.695856,0.966,-0.034,-0.064
1010.745904,0.96,-0.044,-0.052
1010.795952,0.974,-0.032,-0.05
1010.846,0.966,-0.032,-0.046
1010.895856,0.976,-0.036,-0.05
1010.945904,0.966,-0.046,-0.05
1010.995952,0.968,-0.04,-0.056
1011.046,0.972,-0.034,-0.058
1011.095856,0.974,-0.032,-0.064
1011.145904,0.974,-0.046,-0.064
1011.195952,0.994,-0.056,-0.066
1011.246,0.978,-0.064,-0.05
1011.295856,0.974,-0.052,-0.048
1011.345904,0.958,-0.064,-0.04
1011.395952,0.982,-0.028,-0.062
1011.446,0.968,-0.032,-0.046
1011.496856,0.974,-0.026,-0.064
1011.546904,0.966,-0.036,-0.06
1011.596952,0.934,-0.05,-0.072
1011.647,0.966,-0.04,-0.058
1011.696856,0.982,-0.058,-0.052
1011.746904,1.144,-0.048,-0.064
1011.796952,1.088,-0.084,-0.072
1011.847,0.846,-0.168,-0.066
1011.896856,0.91,-0.194,-0.058
1011.946904,1.022,-0.186,-0.03
1011.996952,0.926,-0.104,-0.026
1012.047,0.88,-0.096,-0.018
1012.096856,0.952,-0.006,-0.052
1012.146904,0.966,-0.04,-0.084
1012.196952,0.962,-0.008,-0.16
1012.247,0.96,-0.008,-0.18
1012.296856,0.954,0.004,-0.164
1012.346904,1.05,-0.004,-0.144
1012.396952,0.992,0.06,-0.106
1012.447,1.008,0.092,-0.068
1012.497856,0.984,-0.04,-0.052
1012.547904,1.046,0.002,-0.026
1012.597952,1.168,-0.062,-0.026
1012.648,1.04,-0.226,-0.066
1012.697856,0.782,-0.282,-0.008
1012.747904,0.862,-0.13,0.044
1012.797952,0.952,-0.168,0.078
1012.848,1.048,0.028,0.158
1012.897856,0.94,-0.024,0.208
1012.947904,0.91,-0.104,0.204
1012.997952,0.936,-0.118,0.184
1013.048,0.966,-0.114,0.142
1013.097856,0.956,-0.112,0.1
1013.147904,0.91,-0.114,0.098
1013.197952,0.918,-0.116,0.044
1013.248,0.972,-0.154,0.008
1013.297856,1.094,-0.252,-0.048
1013.347904,1.052,-0.226,-0.078
1013.397952,1.278,-0.16,-0.058
1013.448,1.312,-0.218,-0.158
1013.498856,1.048,0.03,-0.098
1013.548904,0.91,0.056,-0.052
1013.598952,0.974,0.198,-0.136
1013.649,0.934,0.162,-0.184
1013.698856,0.864,0.184,-0.18
1013.748904,0.918,0.148,-0.192
1013.798952,0.846,0.136,-0.18
1013.849,0.942,0.09,-0.288
1013.898856,0.864,0.162,-0.344
1013.948904,0.974,0.012,-0.376
1013.998952,1.09,-0.046,-0.378
1014.049,1.136,-0.036,-0.556
1014.098856,0.862,-0.186,-0.498
1014.148904,1.038,-0.094,-0.392
1014.198952,1.016,-0.09,-0.456
1014.249,0.71,-0.114,-0.344
1014.298856,0.544,-0.04,-0.368
1014.348904,0.542,0.092,-0.49
1014.398952,0.546,-0.142,-0.538
1014.449,0.546,-0.034,-0.626
1014.498856,0.51,0.038,-0.77
1014.548904,0.508,-0.036,-0.832
1014.598952,0.556,0.066,-0.916
1014.649,0.592,0.15,-1.004
1014.699856,0.578,0.28,-1.122
1014.749904,0.526,0.214,-1.002
1014.799952,0.318,0.142,-0.674
1014.85,0.376,0.246,-0.708
1014.899856,0.44,0.296,-0.714
1014.949904,0.486,0.236,-0.736
1014.999952,0.448,0.144,-0.644
1015.05,0.318,0.106,-0.578
1015.099856,0.252,0.128,-0.57
1015.149904,0.176,0.126,-0.698
1015.199952,0.16,0.112,-0.798
1015.25,0.112,0.206,-0.882
1015.299856,0.108,0.18,-0.92
1015.349904,0.144,0.112,-0.944
1015.399952,0.134,0.088,-0.954
1015.45,0.22,0.088,-1.122
1015.499856,0.434,0.034,-1.104
1015.549904,0.524,0.146,-1.006
1015.599952,0.338,0.016,-0.66
1015.65,0.374,-0.176,-0.538
1015.700856,0.44,-0.158,-0.574
1015.750904,0.472,-0.128,-0.548
1015.800952,0.494,-0.274,-0.478
1015.851,0.528,-0.4,-0.56
1015.900856,0.488,-0.382,-0.548
1015.950904,0.498,-0.434,-0.57
1016.000952,0.502,-0.386,-0.584
1016.051,0.568,-0.386,-0.64
1016.100856,0.658,-0.32,-0.698
1016.150904,0.688,-0.456,-0.638
1016.200952,0.588,-0.4,-0.65
1016.251,0.598,-0.362,-0.73
1016.300856,0.712,-0.516,-0.888
1016.350904,0.806,-0.482,-0.896
1016.400952,0.59,-0.52,-0.714
1016.451,0.286,-0.386,-0.492
1016.500856,0.29,-0.258,-0.528
1016.550904,0.208,-0.076,-0.448
1016.600952,0.19,-0.072,-0.496
1016.651,0.476,-0.354,-0.68
1016.701856,0.586,-0.142,-0.692
1016.751904,1.016,-0.4,-0.672
1016.801952,1.206,-0.37,-0.69
1016.852,1.158,-0.282,-0.636
1016.901856,0.828,-0.37,-0.456
1016.951904,0.678,-0.318,-0.416
1017.001952,0.748,-0.008,-0.36
1017.052,1.054,-0.044,-0.346
1017.101856,0.928,-0.026,-0.33
1017.151904,0.99,-0.098,-0.282
1017.201952,0.924,-0.062,-0.234
1017.252,0.902,-0.016,-0.168
1017.301856,0.926,-0.004,-0.046
1017.351904,0.898,-0.128,-0.036
1017.401952,0.92,-0.366,-0.17
1017.452,0.882,-0.526,-0.158
1017.501856,0.998,-0.526,-0.212
1017.551904,0.806,-0.36,-0.19
