t,x,y,z
904.771,0.41,-0.542,-0.712
904.820856,0.48,-0.582,-0.696
904.870904,0.512,-0.416,-0.736
904.920952,0.672,-0.014,-0.938
904.971,0.752,-0.024,-0.932
905.020856,0.818,0.472,-1.032
905.070904,0.862,0.656,-1.088
905.120952,0.922,0.52,-1.05
905.171,0.728,0.744,-0.818
905.220856,0.69,0.962,-0.68
905.270904,0.416,0.542,-0.334
905.320952,0.088,0.392,-0.08
905.371,-0.54,-0.078,0.304
905.421856,-0.598,-0.178,0.096
905.471904,-0.46,-0.532,0.19
905.521952,-0.6,-0.624,0.448
905.572,-0.594,-0.748,0.416
905.621856,-0.446,-0.55,0.312
905.671904,-0.376,-0.85,0.364
905.721952,-0.476,-0.762,0.224
905.772,-0.366,-0.736,0.126
905.821856,-0.366,-1.102,0.02
905.871904,-0.342,-1.08,-0.04
905.921952,-0.18,-1.196,0.032
905.972,-0.124,-1.248,0.12
906.021856,-0.134,-1.136,0.078
906.071904,-0.054,-1.16,-0.02
906.121952,0.158,-0.974,-0.048
906.172,0.128,-1.08,-0.09
906.221856,0.12,-1.75,-0.42
906.271904,0.026,-1.24,-0.42
906.321952,0.098,-0.644,0.048
906.372,0.334,-0.852,-0.122
906.422856,0.372,-0.892,-0.234
906.472904,0.414,-0.856,-0.162
906.522952,0.478,-0.806,-0.178
906.573,0.516,-0.818,-0.2
906.822856,0.37,-0.974,-0.072
906.872904,0.378,-1.046,0.048
906.922952,0.344,-0.846,0.038
906.973,0.282,-0.968,0.136
907.022856,0.234,-0.782,0.126
907.072904,0.226,-0.83,0.08
907.122952,0.312,-0.792,0.144
907.173,0.272,-0.824,0.134
907.222856,0.296,-0.992,0.286
907.272904,0.254,-0.72,0.27
907.322952,0.196,-0.96,0.312
907.373,0.208,-0.878,0.286
907.623856,0.12,-0.974,0.096
907.673904,0.09,-1.088,-0.116
907.723952,0.084,-0.972,-0.114
907.774,0.144,-0.888,-0.05
907.823856,0.178,-0.988,-0.08
907.873904,0.19,-0.902,-0.032
907.923952,0.18,-0.902,-0.08
907.974,0.176,-0.91,0.034
908.023856,0.148,-0.95,-0.066
908.073904,0.164,-0.944,-0.032
908.123952,0.176,-0.936,-0.016
908.174,0.162,-0.91,-0.004
908.223856,0.18,-0.934,0.006
908.273904,0.18,-0.944,-0.048
908.323952,0.206,-0.94,-0.018
908.374,0.176,-0.91,-0.02
908.624856,0.168,-0.92,-0.004
908.674904,0.162,-0.944,-0.026
908.724952,0.168,-0.93,-0.036
908.775,0.18,-0.934,-0.016
908.824856,0.21,-0.93,0.014
908.874904,0.206,-0.926,0.034
908.924952,0.2,-0.926,0.014
908.975,0.194,-0.926,0.014
909.024856,0.194,-0.93,0.032
909.074904,0.194,-0.926,0.016
909.124952,0.174,-0.93,0.032
909.175,0.18,-0.944,0.056
909.224856,0.186,-0.926,0.044
909.274904,0.164,-0.934,0.03
909.324952,0.136,-0.944,0.014
909.375,0.136,-0.936,0.012
909.625856,0.164,-0.806,0.216
909.675904,0.144,-0.662,0.288
909.725952,0.064,-1.094,0.112
909.776,0.126,-0.492,0.168
909.825856,0.11,-0.414,0.246
909.875904,0.318,-0.636,0.098
909.925952,0.786,-1.854,1.632
909.976,0.11,0.2,0.542
910.225856,1.086,-0.63,0.408
910.275904,1.226,-0.306,0.322
910.325952,1.256,-0.262,0.268
910.376,1.634,-0.22,0.206
910.425856,1.616,-0.096,0.368
910.475904,0.994,-0.006,0.158
910.525952,1.168,-0.71,-0.128
910.576,1.05,-0.55,0.246
910.626856,0.816,-0.768,0.192
910.676904,0.69,-0.992,0.18
910.726952,0.67,-0.926,0.104
910.777,0.528,-1.04,0.016
910.826856,0.41,-0.846,0.056
910.876904,0.128,-0.504,0.036
910.926952,-0.038,-0.496,0.094
910.977,-0.224,-0.382,0.24
911.026856,-0.334,-0.284,0.216
911.076904,-0.48,-0.406,0.376
911.126952,-0.654,-0.224,0.542
911.177,-0.754,-0.376,0.482
911.226856,-0.908,-0.222,0.576
911.276904,-0.814,-0.274,0.468
911.326952,-0.974,-0.294,0.608
911.377,-0.824,0.112,0.44
911.426856,-0.854,-0.318,0.42
911.476904,-0.83,-0.146,0.434
911.526952,-0.702,-0.158,0.4
911.577,-0.574,-0.284,0.376
911.627856,-0.486,-0.192,0.354
911.677904,-0.358,-0.478,0.524
911.727952,-0.358,-0.696,0.62
911.778,-0.39,-0.87,0.734
911.827856,-0.016,-0.064,0.846
911.877904,0.132,-0.168,0.912
911.927952,0.49,-0.846,0.998
911.978,0.376,-0.654,0.798
912.027856,0.656,-1.042,0.822
912.077904,0.666,-0.368,0.572
912.127952,0.84,-0.582,0.462
912.178,1.032,-0.556,0.302
912.227856,1.232,-0.664,0.198
912.277904,1.09,-0.434,0.088
912.327952,0.896,-0.412,0.254
912.378,0.862,-0.43,0.136
912.427856,0.964,-0.168,0.232
912.477904,0.904,-0.416,0.262
912.527952,0.83,-0.322,0.27
912.578,0.898,-0.344,0.242
912.628856,0.898,-0.364,0.206
912.678904,0.922,-0.29,0.232
912.728952,0.898,-0.286,0.236
912.779,0.864,-0.214,0.192
912.828856,0.868,-0.27,0.192
912.878904,0.874,-0.176,0.24
912.928952,0.84,-0.342,0.206
912.979,0.84,-0.288,0.168
913.028856,0.874,-0.37,0.16
913.078904,0.884,-0.364,0.158
913.128952,0.882,-0.306,0.124
913.179,0.926,-0.408,0.284
913.629856,0.958,-0.376,0.092
913.679904,0.848,-0.2,0.028
913.729952,0.88,-0.454,0.148
913.78,0.858,-0.284,0.108
913.829856,0.848,-0.414,0.096
913.879904,0.87,-0.414,0.118
913.929952,0.868,-0.306,0.076
913.98,0.852,-0.406,0.124
914.630856,-0.076,-0.352,-0.05
914.680904,-0.222,-0.224,-0.008
914.730952,-0.39,-0.094,0.05
914.781,-0.472,-0.198,0.27
914.830856,-0.718,-0.144,0.332
914.880904,-0.732,-0.358,0.312
914.930952,-0.786,-0.22,0.318
914.981,-0.85,-0.268,0.396
915.030856,-0.982,0.032,0.358
915.080904,-0.884,-0.208,0.268
915.130952,-0.896,-0.262,0.23
915.181,-0.92,-0.184,0.178
915.230856,-0.99,-0.322,0.206
915.280904,-1.008,-0.236,0.24
915.330952,-0.904,-0.31,0.278
915.381,-0.888,-0.114,0.258
915.430856,-0.926,-0.184,0.274
915.480904,-0.928,-0.224,0.254
915.530952,-0.908,-0.214,0.268
915.581,-0.946,-0.188,0.176
915.630856,-0.902,-0.22,0.24
915.680904,-0.854,-0.176,0.248
915.730952,-0.728,-0.268,0.382
915.831856,-1.112,-0.236,0.158
915.881904,-0.934,-0.012,0.296
915.931952,-0.876,-0.124,0.286
915.982,-0.798,-0.008,0.224
916.231856,-0.376,-0.456,0.12
916.281904,-0.07,-0.662,0.236
916.331952,0.102,-1.048,0.24
916.382,0.174,-0.888,0.112
916.431856,0.57,-1.304,0.062
916.481904,0.516,-1.306,0.03
916.531952,0.58,-0.654,-0.068
916.582,0.706,-0.656,-0.016
916.631856,0.678,-0.402,-0.05
916.681904,0.706,-0.398,0.016
916.731952,1.0,-0.44,-0.024
916.782,1.038,-0.284,-0.072
916.832856,1.272,-0.254,0.024
916.882904,1.176,-0.198,-0.004
916.932952,0.872,-0.118,0.1
916.983,0.93,-0.226,0.072
917.032856,0.992,-0.056,0.056
917.082904,0.962,-0.112,0.014
917.132952,1.006,-0.118,0.024
917.183,1.098,-0.152,-0.05
917.232856,1.128,-0.096,-0.194
917.282904,1.048,-0.156,-0.1
917.332952,0.976,-0.37,-0.016
917.383,0.926,-0.088,-0.1
917.432856,0.802,-0.134,0.056
917.482904,0.772,-0.124,-0.002
917.532952,0.718,-0.108,-0.032
917.583,0.772,-0.206,0.03
917.632856,0.868,-0.192,0.078
917.682904,0.994,-0.006,-0.05
917.732952,0.936,-0.166,-0.05
917.783,0.896,-0.11,0.038
917.833856,0.976,-0.14,-0.04
917.883904,1.074,-0.252,0.014
917.933952,1.09,-0.306,0.014
917.984,1.01,-0.08,-0.018
918.033856,0.99,-0.018,-0.016
918.083904,0.98,-0.028,0.054
918.133952,0.968,-0.096,0.012
918.184,0.898,-0.326,-0.016
918.233856,0.906,-0.476,0.008
918.283904,0.89,-0.112,-0.084
918.333952,0.882,-0.082,-0.068
918.384,0.91,-0.046,-0.064
918.433856,0.9,-0.098,-0.072
918.483904,0.93,-0.252,-0.028
918.533952,0.948,-0.206,-0.08
918.584,0.912,-0.192,-0.1
918.633856,0.9,-0.108,-0.058
918.683904,0.926,-0.104,-0.036
918.733952,0.93,-0.142,-0.004
918.784,0.936,-0.184,-0.016
918.834856,0.93,-0.142,-0.026
918.884904,0.946,-0.16,-0.008
918.934952,0.938,-0.12,-0.042
918.985,0.884,-0.184,-0.056
919.034856,0.896,-0.136,-0.002
919.084904,0.926,-0.204,-0.004
919.134952,0.894,-0.208,-0.026
919.185,0.89,-0.136,-0.018
919.234856,0.914,-0.158,-0.008
919.284904,0.928,-0.224,-0.014
919.334952,0.922,-0.066,-0.014
919.385,0.928,-0.216,-0.05
919.434856,0.96,-0.214,-0.048
919.484904,0.898,-0.166,0.038
919.534952,0.888,-0.23,0.096
919.585,0.928,-0.214,0.03
919.634856,0.916,-0.27,-0.068
919.684904,0.932,-0.142,-0.058
919.734952,0.912,-0.16,-0.08
919.785,0.93,-0.264,-0.04
919.835856,0.912,-0.246,0.054
919.885904,0.922,-0.262,0.04
919.935952,0.9,-0.224,0.024
919.986,0.866,-0.208,0.024
920.035856,0.89,-0.242,-0.032
920.085904,0.882,-0.224,-0.016
920.135952,0.922,-0.28,0.03
920.186,0.926,-0.172,-0.008
920.235856,0.914,-0.198,-0.05
920.285904,0.92,-0.172,-0.01
920.335952,0.922,-0.252,-0.032
920.386,0.928,-0.23,-0.016
920.435856,0.9,-0.23,0.034
920.485904,0.896,-0.214,0.008
920.535952,0.912,-0.24,-0.026
920.586,0.932,-0.286,0.006
920.635856,0.994,-0.206,-0.058
920.685904,0.968,-0.27,-0.008
920.735952,1.056,-0.242,0.078
920.786,0.964,-0.384,0.064
920.835856,1.04,-0.326,0.12
920.885904,1.008,-0.252,0.024
920.935952,0.922,-0.37,0.108
920.986,0.978,-0.296,0.14
921.036856,0.992,-0.304,0.192
921.086904,0.984,-0.248,0.196
921.136952,1.022,-0.272,0.14
921.187,0.984,0.036,0.194
921.236856,0.954,-0.064,0.206
921.286904,0.852,-0.048,0.264
921.336952,0.816,-0.014,0.174
921.387,0.84,-0.272,0.176
921.436856,0.852,-0.294,0.136
921.486904,0.808,-0.432,0.184
921.536952,0.772,-0.424,0.164
921.587,0.858,-0.454,0.102
921.636856,0.734,-0.526,0.1
921.686904,0.652,-0.608,0.112
921.736952,0.538,-0.566,0.132
921.787,0.53,-0.576,0.142
921.836856,0.476,-0.55,0.174
921.886904,0.72,-0.616,0.358
921.936952,0.77,-0.486,0.208
921.987,0.846,-0.718,0.184
922.037856,0.9,-0.656,0.204
922.087904,0.864,-0.574,0.376
922.137952,0.866,-0.274,0.36
922.188,0.8,-0.358,0.152
922.237856,0.794,-0.396,0.068
922.287904,0.856,-0.384,0.126
922.337952,0.872,-0.37,0.112
922.388,0.936,-0.192,0.14
922.437856,0.962,-0.246,0.128
922.487904,0.952,-0.262,0.112
922.537952,0.922,-0.37,0.12
922.588,0.898,-0.28,0.104
922.637856,0.882,-0.29,0.124
922.687904,0.842,-0.236,0.056
922.737952,0.864,-0.188,0.134
922.788,0.852,-0.098,0.192
922.837856,1.002,-0.194,0.24
922.887904,0.968,-0.35,0.104
922.937952,0.912,-0.36,0.16
922.988,0.89,-0.176,0.128
923.038856,0.888,-0.262,0.112
923.088904,0.91,-0.258,0.142
923.138952,0.912,-0.206,0.088
923.189,0.936,-0.23,0.072
923.238856,0.898,-0.374,0.07
923.288904,0.912,-0.304,0.112
923.338952,0.882,-0.304,0.126
923.389,0.882,-0.274,0.12
923.638856,0.904,-0.288,0.12
923.688904,0.88,-0.272,0.112
923.738952,0.872,-0.28,0.122
923.789,0.892,-0.3,0.102
924.039856,0.884,-0.312,0.12
924.089904,0.892,-0.31,0.134
924.139952,0.878,-0.318,0.148
924.19,0.904,-0.294,0.124
925.840856,0.762,-0.2,0.152
925.890904,0.82,-0.286,0.176
925.940952,0.872,-0.334,0.134
925.991,0.808,-0.348,0.128
926.040856,0.752,-0.39,0.16
926.090904,0.68,-0.348,0.142
926.140952,0.64,-0.364,0.144
926.191,0.76,-0.358,0.118
926.241856,0.706,-0.358,0.156
926.291904,0.724,-0.328,0.142
926.341952,0.77,-0.286,0.088
926.392,0.912,-0.296,0.038
926.441856,0.904,-0.318,0.048
926.491904,0.91,-0.284,0.048
926.541952,0.946,-0.248,0.054
926.592,0.986,-0.24,0.024
926.641856,1.054,-0.294,0.038
926.691904,1.016,-0.288,0.02
926.741952,1.042,-0.312,0.014
926.792,1.104,-0.288,-0.016
926.841856,1.092,-0.35,0.024
926.891904,1.038,-0.346,0.038
926.941952,1.056,-0.398,0.07
926.992,1.368,-0.338,-0.044
927.041856,0.964,-0.274,0.056
927.091904,0.818,-0.342,0.05
927.141952,0.836,-0.252,0.028
927.192,0.86,-0.216,0.014
927.242856,0.858,-0.262,0.016
927.292904,0.868,-0.23,0.05
927.342952,1.18,-0.24,-0.04
927.393,0.942,-0.286,0.044
927.842856,0.898,-0.286,0.116
927.892904,0.92,-0.284,0.114
927.942952,0.89,-0.288,0.142
927.993,0.88,-0.27,0.146
928.243856,0.882,-0.232,0.172
928.293904,0.916,-0.224,0.166
928.343952,0.944,-0.226,0.126
928.394,0.894,-0.224,0.136
928.843856,0.878,-0.21,0.15
928.893904,0.9,-0.232,0.154
928.943952,0.936,-0.206,0.16
928.994,0.912,-0.216,0.172
929.043856,0.928,-0.156,0.134
929.093904,0.882,-0.24,0.112
929.143952,0.928,-0.224,0.116
929.194,0.892,-0.208,0.144
929.844856,0.888,-0.236,0.11
929.894904,0.912,-0.246,0.072
929.944952,0.912,-0.28,0.014
929.995,0.904,-0.248,0.092
930.645856,1.144,-0.24,0.18
930.695904,1.08,-0.174,0.16
930.745952,0.97,-0.208,0.152
930.796,0.968,-0.16,0.142
931.045856,0.788,-0.042,0.134
931.095904,0.666,0.056,0.124
931.145952,0.69,0.064,0.126
931.196,0.816,-0.056,0.124
931.245856,0.898,-0.06,0.024
931.295904,1.224,0.034,0.208
931.345952,0.702,-0.038,0.242
931.396,0.594,-0.092,0.36
931.446856,0.656,0.052,0.262
931.496904,1.08,-0.374,0.454
931.546952,1.016,-0.018,0.29
931.597,0.814,-0.28,0.39
931.646856,0.638,-0.198,0.334
931.696904,0.648,-0.246,0.326
931.746952,0.858,-0.262,0.3
931.797,1.044,-0.286,0.286
931.846856,0.9,-0.24,0.344
931.896904,0.882,-0.254,0.318
931.946952,0.884,-0.31,0.23
931.997,0.936,-0.264,0.248
932.046856,0.84,-0.246,0.278
932.096904,0.864,-0.306,0.264
932.146952,0.856,-0.28,0.252
932.197,0.938,-0.294,0.222
932.246856,0.99,-0.286,0.192
932.296904,0.832,-0.304,0.176
932.346952,0.904,-0.344,0.108
932.397,0.948,-0.288,0.332
932.447856,0.864,-0.282,0.062
932.497904,0.886,-0.312,0.318
932.547952,0.916,-0.322,0.31
932.598,0.896,-0.368,0.192
932.647856,0.848,-0.31,0.062
932.697904,0.882,-0.348,0.176
932.747952,0.912,-0.22,0.152
932.798,0.872,-0.306,0.11
932.847856,0.872,-0.32,0.188
932.897904,0.848,-0.248,0.056
932.947952,0.874,-0.336,0.158
932.998,0.856,-0.178,0.032
933.047856,0.882,-0.352,0.136
933.097904,0.894,-0.334,0.158
933.147952,0.9,-0.306,0.172
933.198,0.882,-0.326,0.156
933.247856,0.888,-0.328,0.158
933.297904,0.882,-0.44,0.146
933.347952,0.888,-0.302,0.124
933.398,0.912,-0.336,0.14
933.448856,0.89,-0.306,0.156
933.498904,0.888,-0.318,0.142
933.548952,0.872,-0.312,0.136
933.599,0.896,-0.304,0.124
933.648856,0.882,-0.312,0.11
933.698904,0.866,-0.3,0.12
933.748952,0.894,-0.31,0.126
933.799,0.904,-0.334,0.124
933.848856,0.878,-0.334,0.136
933.898904,0.884,-0.318,0.128
933.948952,0.89,-0.32,0.134
933.999,0.894,-0.334,0.12
934.048856,0.884,-0.322,0.114
934.098904,0.89,-0.316,0.118
934.148952,0.89,-0.316,0.108
934.199,0.896,-0.322,0.11
934.248856,0.88,-0.32,0.12
934.298904,0.878,-0.332,0.12
934.348952,0.896,-0.318,0.112
934.399,0.874,-0.31,0.134
934.449856,0.89,-0.316,0.114
934.499904,0.894,-0.306,0.124
934.549952,0.898,-0.312,0.126
934.6,0.882,-0.294,0.1
934.649856,0.884,-0.318,0.114
934.699904,0.898,-0.31,0.116
934.749952,0.898,-0.306,0.118
934.8,0.884,-0.29,0.124
934.849856,0.89,-0.306,0.12
934.899904,0.882,-0.304,0.118
934.949952,0.89,-0.318,0.126
935.0,0.89,-0.302,0.102
935.049856,0.89,-0.316,0.118
935.099904,0.882,-0.31,0.12
935.149952,0.894,-0.31,0.126
935.2,0.884,-0.316,0.124
935.249856,0.89,-0.306,0.118
935.299904,0.888,-0.306,0.126
935.349952,0.882,-0.304,0.124
935.4,0.906,-0.31,0.124
935.449856,0.898,-0.304,0.112
935.499904,0.904,-0.312,0.124
935.549952,0.892,-0.294,0.108
935.6,0.896,-0.3,0.134
935.650856,0.906,-0.296,0.126
935.700904,0.912,-0.288,0.112
935.750952,0.91,-0.286,0.108
935.801,0.922,-0.29,0.112
935.850856,0.896,-0.262,0.112
935.900904,0.884,-0.28,0.124
935.950952,0.89,-0.272,0.112
936.001,0.884,-0.272,0.112
936.050856,0.904,-0.274,0.096
936.100904,0.896,-0.242,0.116
936.150952,0.928,-0.252,0.128
936.201,0.848,-0.198,0.132
936.250856,0.776,-0.264,0.172
936.300904,0.69,-0.158,0.152
936.350952,0.634,-0.318,0.296
936.401,0.52,-0.184,0.044
936.450856,0.682,-0.056,-0.016
936.500904,0.648,-0.192,0.03
936.550952,1.04,-0.352,-0.002
936.601,1.202,-0.36,-0.028
936.651856,0.984,-0.504,0.14
936.701904,1.05,-0.316,0.12
936.751952,1.054,-0.592,0.096
936.802,0.986,-0.792,-0.034
936.851856,0.93,-1.022,0.064
936.901904,0.602,-0.87,0.112
936.951952,0.482,-0.91,0.286
937.002,0.346,-1.106,0.492
937.051856,0.09,-0.358,0.78
937.101904,-0.03,-0.862,0.76
937.151952,0.008,-0.71,0.54
937.202,0.016,-0.55,0.574
937.251856,0.084,-0.654,0.646
937.301904,0.376,-0.486,0.888
937.351952,0.318,-0.686,0.656
937.402,0.25,-0.594,0.71
937.451856,0.324,-0.268,0.852
937.501904,0.446,-0.606,1.038
937.551952,0.424,-0.408,0.924
937.602,0.386,-0.332,0.824
937.852856,0.32,-0.526,0.94
937.902904,0.384,-0.422,0.86
937.952952,0.474,-0.432,0.87
938.003,0.574,-0.414,0.808
938.052856,0.42,-0.462,0.866
938.102904,0.314,-0.418,0.936
938.152952,0.346,-0.414,0.946
938.203,0.416,-0.376,0.876
938.252856,0.424,-0.38,0.864
938.302904,0.382,-0.406,0.882
938.352952,0.36,-0.356,0.908
938.403,0.344,-0.32,0.924
938.452856,0.372,-0.344,0.952
938.502904,0.414,-0.37,0.878
938.552952,0.398,-0.39,0.876
938.603,0.4,-0.368,0.896
938.653856,0.392,-0.358,0.896
938.703904,0.372,-0.342,0.936
938.753952,0.44,-0.348,0.844
938.804,0.456,-0.358,0.904
938.853856,0.456,-0.422,0.846
938.903904,0.424,-0.376,0.894
938.953952,0.482,-0.482,0.834
939.004,0.402,-0.306,0.79
939.053856,0.498,-0.376,0.896
939.103904,0.532,-0.268,0.776
939.153952,0.56,-0.322,0.802
939.204,0.552,-0.316,0.77
939.253856,0.58,-0.332,0.78
939.303904,0.57,-0.358,0.79
939.353952,0.564,-0.336,0.796
939.404,0.526,-0.328,0.844
939.453856,0.542,-0.354,0.844
939.503904,0.586,-0.338,0.792
939.553952,0.546,-0.418,0.726
939.604,0.528,-0.374,0.732
939.854856,0.458,-0.27,0.88
939.904904,0.44,-0.252,0.88
939.954952,0.452,-0.308,0.912
940.005,0.432,-0.3,0.926
940.054856,0.434,-0.27,0.936
940.104904,0.436,-0.27,0.91
940.154952,0.45,-0.27,0.92
940.205,0.432,-0.344,0.912
940.254856,0.408,-0.398,0.866
940.304904,0.4,-0.414,0.864
940.354952,0.424,-0.408,0.856
940.405,0.434,-0.392,0.848
940.454856,0.436,-0.36,0.88
940.504904,0.42,-0.376,0.888
940.554952,0.42,-0.39,0.892
940.605,0.43,-0.364,0.882
940.654856,0.436,-0.358,0.87
940.704904,0.442,-0.366,0.864
940.754952,0.434,-0.354,0.856
940.805,0.44,-0.382,0.866
940.855856,0.43,-0.384,0.86
940.905904,0.436,-0.39,0.864
940.955952,0.44,-0.368,0.88
941.006,0.426,-0.39,0.892
941.055856,0.434,-0.372,0.886
941.105904,0.434,-0.386,0.864
941.155952,0.426,-0.38,0.878
941.206,0.426,-0.376,0.868
941.255856,0.424,-0.364,0.884
941.305904,0.42,-0.398,0.864
941.355952,0.434,-0.4,0.84
941.406,0.434,-0.412,0.864
941.455856,0.442,-0.414,0.85
941.505904,0.452,-0.438,0.876
941.555952,0.436,-0.368,0.86
941.606,0.442,-0.492,0.824
941.655856,0.462,-0.476,0.77
941.705904,0.48,-0.45,0.816
941.755952,0.468,-0.434,0.786
941.806,0.41,-0.422,0.748
942.256856,0.384,-0.384,1.214
942.306904,0.26,-0.39,1.452
942.356952,0.194,-0.608,1.41
942.407,0.09,-0.736,1.128
942.456856,-0.238,-0.716,0.688
942.506904,-0.206,-0.528,0.422
942.556952,-0.496,-0.374,-0.092
942.607,-0.332,-0.246,-0.72
942.656856,-0.2,0.404,-0.83
942.706904,0.084,0.67,-0.946
942.756952,0.356,1.002,-1.04
942.807,0.472,0.976,-0.994
942.857856,0.422,0.8,-0.656
942.907904,0.482,0.83,-0.58
942.957952,0.41,0.786,-0.67
943.008,0.394,0.676,-0.65
943.057856,0.382,0.608,-0.756
943.107904,0.45,0.432,-0.724
943.157952,0.362,0.08,-0.92
943.208,0.41,0.648,-0.812
947.061856,0.33,-0.208,-0.798
947.111904,0.314,-0.216,-0.786
947.161952,0.328,-0.236,-0.786
947.212,0.346,-0.184,-0.744
947.461856,0.51,-0.078,-0.818
947.511904,0.306,-0.158,-0.788
947.561952,0.298,-0.124,-0.804
947.612,0.16,-0.126,-0.834
947.661856,0.354,0.09,-0.994
947.711904,0.112,0.16,-0.928
947.761952,0.388,-0.198,-1.04
947.812,-0.124,0.27,-0.868
947.861856,-0.134,0.212,-0.788
947.911904,-0.012,0.136,-0.77
947.961952,-0.126,0.276,-0.668
948.012,-0.118,0.328,-0.656
948.062856,-0.178,0.298,-0.692
948.112904,-0.102,0.34,-0.9
948.162952,-0.422,0.228,-1.064
948.213,-0.4,0.274,-1.082
948.262856,-0.334,0.13,-0.856
948.312904,-0.318,0.36,-0.868
948.362952,-0.326,0.464,-0.482
948.413,-0.384,0.32,-0.472
948.462856,-0.438,0.274,-0.69
948.512904,-0.374,0.41,-0.846
948.562952,-0.254,0.324,-0.818
948.613,-0.208,0.392,-0.77
948.662856,-0.238,0.468,-0.65
948.712904,-0.226,0.522,-0.818
948.762952,-0.312,0.466,-0.836
948.813,-0.248,0.57,-0.832
948.862856,-0.214,0.442,-0.686
948.912904,-0.194,0.41,-0.718
948.962952,-0.198,0.488,-0.762
949.013,-0.184,0.432,-0.792
949.063856,-0.108,0.5,-0.586
949.113904,-0.062,0.482,-0.538
949.163952,-0.15,0.84,-1.056
949.214,-0.108,0.498,-0.8
949.263856,-0.076,0.474,-0.584
949.313904,-0.13,0.554,-0.624
949.363952,-0.14,0.48,-0.788
949.414,-0.058,0.562,-0.77
949.463856,-0.062,0.462,-0.712
949.513904,-0.088,0.554,-0.722
949.563952,-0.11,0.542,-0.74
949.614,-0.08,0.532,-0.712
949.663856,-0.094,0.536,-0.708
949.713904,-0.096,0.526,-0.712
949.763952,-0.104,0.532,-0.71
949.814,-0.102,0.52,-0.712
949.863856,-0.11,0.53,-0.73
949.913904,-0.092,0.52,-0.708
949.963952,-0.112,0.538,-0.72
950.014,-0.096,0.52,-0.72
950.064856,-0.102,0.53,-0.72
950.114904,-0.128,0.52,-0.722
950.164952,-0.092,0.528,-0.722
950.215,-0.082,0.538,-0.704
950.264856,-0.11,0.536,-0.734
950.314904,-0.108,0.528,-0.722
950.364952,-0.092,0.528,-0.72
950.415,-0.078,0.532,-0.73
950.464856,-0.098,0.514,-0.73
950.514904,-0.12,0.526,-0.736
950.564952,-0.082,0.532,-0.738
950.615,-0.096,0.538,-0.706
950.664856,-0.112,0.52,-0.73
950.714904,-0.096,0.528,-0.706
950.764952,-0.082,0.516,-0.762
950.815,-0.112,0.496,-0.75
950.864856,-0.102,0.558,-0.674
950.914904,-0.064,0.556,-0.68
950.964952,-0.094,0.53,-0.728
951.015,-0.102,0.526,-0.72
951.064856,-0.098,0.548,-0.722
951.114904,-0.082,0.544,-0.702
951.164952,-0.102,0.538,-0.73
951.215,-0.096,0.52,-0.704
951.465856,-0.076,0.552,-0.72
951.515904,-0.096,0.53,-0.722
951.565952,-0.104,0.532,-0.704
951.616,-0.088,0.548,-0.724
951.665856,-0.134,0.562,-0.766
951.715904,-0.152,0.528,-0.778
951.765952,-0.092,0.522,-0.686
951.816,-0.044,0.526,-0.644
951.865856,-0.108,0.552,-0.668
951.915904,-0.174,0.576,-0.656
951.965952,-0.136,0.544,-0.706
952.016,-0.126,0.544,-0.754
952.065856,-0.206,0.45,-0.766
952.115904,-0.182,0.53,-0.666
952.165952,-0.508,0.744,-1.588
952.216,-0.174,0.148,-0.842
952.265856,-0.168,0.592,-0.152
952.315904,-0.546,-0.22,-0.448
952.365952,-0.67,0.878,-0.57
952.416,-0.446,0.506,-0.632
952.466856,-0.294,0.638,-0.66
952.516904,-0.236,0.512,-0.554
952.566952,-0.198,0.514,-0.632
952.617,-0.206,0.42,-0.686
952.666856,-0.128,0.36,-0.722
952.716904,0.036,0.27,-0.882
952.766952,0.158,0.392,-0.818
952.817,0.386,0.136,-0.99
953.667856,0.232,0.138,-0.834
953.717904,0.244,0.13,-0.832
953.767952,0.254,0.114,-0.83
953.818,0.23,0.13,-0.808
954.267856,0.264,0.132,-0.834
954.317904,0.274,0.072,-0.826
954.367952,0.268,0.042,-0.834
954.418,0.242,0.058,-0.834
954.468856,0.248,0.04,-0.826
954.518904,0.254,0.084,-0.85
954.568952,0.26,0.024,-0.826
954.619,0.264,0.052,-0.832
955.268856,0.27,0.06,-0.82
955.318904,0.264,0.058,-0.832
955.368952,0.25,0.042,-0.84
955.419,0.25,0.034,-0.834
955.469856,0.254,0.058,-0.84
955.519904,0.264,0.056,-0.846
955.569952,0.242,0.08,-0.856
955.62,0.27,0.014,-0.808
955.669856,0.306,0.018,-0.804
955.719904,0.266,0.074,-0.826
955.769952,0.274,0.058,-0.83
955.82,0.29,0.034,-0.788
956.469856,0.282,0.074,-0.83
956.519904,0.27,0.072,-0.824
956.569952,0.27,0.08,-0.824
956.62,0.272,0.08,-0.81
956.670856,0.272,0.09,-0.826
956.720904,0.282,0.074,-0.818
956.770952,0.272,0.082,-0.824
956.821,0.272,0.068,-0.82
957.070856,0.272,0.082,-0.82
957.120904,0.27,0.084,-0.832
957.170952,0.264,0.08,-0.826
957.221,0.278,0.08,-0.82
957.270856,0.28,0.084,-0.832
957.320904,0.272,0.094,-0.826
957.370952,0.27,0.066,-0.832
957.421,0.276,0.08,-0.84
958.271856,0.298,0.058,-0.872
958.321904,0.468,-0.046,-0.996
958.371952,0.592,-0.016,-1.124
958.422,0.68,0.242,-1.048
958.471856,0.602,0.264,-1.24
